order_item_id,order_id,product_id,quantity,unit_price,discount,cost
ITEM0045240,ORD529465,PROD1155,1,78.32,0.0,30.86
ITEM0045241,ORD529465,PROD1012,2,214.85,0.0,144.61
ITEM0045242,ORD529466,PROD1234,1,273.87,0.0,207.15
ITEM0045243,ORD529467,PROD1202,3,125.21,0.0,67.17
ITEM0045244,ORD529467,PROD1258,1,128.51,0.0,91.1
ITEM0045245,ORD529467,PROD1085,1,73.03,0.0,40.21
ITEM0045246,ORD529468,PROD1160,1,64.71,0.0,34.19
ITEM0045247,ORD529468,PROD1175,1,122.04,0.0,73.22
ITEM0045248,ORD529469,PROD1007,1,260.61,0.0,155.39
ITEM0045249,ORD529470,PROD1242,1,166.9,0.159,87.99
ITEM0045250,ORD529471,PROD1090,2,149.74,0.0,86.87
ITEM0045251,ORD529472,PROD1068,1,72.86,0.224,32.5
ITEM0045252,ORD529472,PROD1147,3,56.65,0.272,37.71
ITEM0045253,ORD529473,PROD1065,2,66.51,0.0,26.46
ITEM0045254,ORD529473,PROD1029,1,83.11,0.0,39.89
ITEM0045255,ORD529474,PROD1245,1,39.81,0.0,14.05
ITEM0045256,ORD529475,PROD1012,1,214.85,0.0,144.61
ITEM0045257,ORD529475,PROD1109,1,254.91,0.0,190.59
ITEM0045258,ORD529475,PROD1239,1,29.99,0.0,19.28
ITEM0045259,ORD529476,PROD1146,1,209.93,0.0,124.66
ITEM0045260,ORD529476,PROD1115,1,126.42,0.0,78.99
ITEM0045261,ORD529477,PROD1020,1,70.97,0.0,40.09
ITEM0045262,ORD529477,PROD1008,1,150.9,0.0,85.71
ITEM0045263,ORD529478,PROD1004,1,58.14,0.0,31.95
ITEM0045264,ORD529479,PROD1095,1,110.92,0.0,66.98
ITEM0045265,ORD529480,PROD1137,1,111.78,0.0,80.19
ITEM0045266,ORD529481,PROD1207,1,31.62,0.0,20.07
ITEM0045267,ORD529482,PROD1165,3,66.91,0.0,45.89
ITEM0045268,ORD529483,PROD1080,1,84.99,0.0,32.53
ITEM0045269,ORD529483,PROD1089,1,170.93,0.0,85.65
ITEM0045270,ORD529483,PROD1160,1,64.71,0.0,34.19
ITEM0045271,ORD529484,PROD1247,1,276.76,0.0,188.22
ITEM0045272,ORD529484,PROD1054,3,11.68,0.0,4.71
ITEM0045273,ORD529485,PROD1120,1,19.71,0.0,8.31
ITEM0045274,ORD529486,PROD1016,1,16.39,0.0,7.96
ITEM0045275,ORD529486,PROD1214,3,132.49,0.0,89.61
ITEM0045276,ORD529487,PROD1015,2,118.79,0.0,78.84
ITEM0045277,ORD529487,PROD1147,1,56.65,0.0,37.71
ITEM0045278,ORD529488,PROD1148,1,52.95,0.0,30.0
ITEM0045279,ORD529488,PROD1207,1,31.62,0.0,20.07
ITEM0045280,ORD529489,PROD1031,1,61.68,0.0,43.2
ITEM0045281,ORD529490,PROD1238,1,85.0,0.0,39.2
ITEM0045282,ORD529491,PROD1191,2,42.59,0.0,25.57
ITEM0045283,ORD529492,PROD1170,1,143.39,0.0,107.05
ITEM0045284,ORD529493,PROD1113,2,59.98,0.021,27.21
ITEM0045285,ORD529494,PROD1079,2,207.51,0.0,124.51
ITEM0045286,ORD529495,PROD1001,1,89.0,0.254,64.36
ITEM0045287,ORD529495,PROD1075,1,60.21,0.262,43.8
ITEM0045288,ORD529496,PROD1230,1,138.35,0.153,90.75
ITEM0045289,ORD529496,PROD1186,1,88.95,0.129,41.96
ITEM0045290,ORD529497,PROD1130,1,78.08,0.26,36.95
ITEM0045291,ORD529498,PROD1034,1,47.1,0.221,27.87
ITEM0045292,ORD529499,PROD1001,1,89.0,0.0,64.36
ITEM0045293,ORD529499,PROD1114,1,287.03,0.0,203.07
ITEM0045294,ORD529500,PROD1094,1,19.08,0.142,11.56
ITEM0045295,ORD529500,PROD1015,1,118.79,0.154,78.84
ITEM0045296,ORD529501,PROD1096,1,123.0,0.0,71.44
ITEM0045297,ORD529502,PROD1231,1,78.58,0.0,36.52
ITEM0045298,ORD529503,PROD1203,1,111.22,0.0,78.47
ITEM0045299,ORD529504,PROD1232,1,34.28,0.256,12.56
ITEM0045300,ORD529505,PROD1106,1,68.34,0.0,37.68
ITEM0045301,ORD529506,PROD1015,1,118.79,0.055,78.84
ITEM0045302,ORD529506,PROD1254,1,73.92,0.048,33.51
ITEM0045303,ORD529507,PROD1064,1,53.79,0.0,33.08
ITEM0045304,ORD529507,PROD1152,1,86.17,0.0,21.54
ITEM0045305,ORD529508,PROD1080,1,84.99,0.0,32.53
ITEM0045306,ORD529509,PROD1241,3,40.79,0.0,23.94
ITEM0045307,ORD529509,PROD1057,1,47.42,0.0,34.17
ITEM0045308,ORD529510,PROD1179,2,185.55,0.0,130.52
ITEM0045309,ORD529511,PROD1107,1,132.2,0.202,90.01
ITEM0045310,ORD529511,PROD1185,1,120.57,0.192,87.81
ITEM0045311,ORD529512,PROD1066,3,138.09,0.0,179.52
ITEM0045312,ORD529512,PROD1249,1,79.75,0.0,45.09
ITEM0045313,ORD529513,PROD1115,1,126.42,0.283,78.99
ITEM0045314,ORD529513,PROD1165,1,66.91,0.263,45.89
ITEM0045315,ORD529514,PROD1167,1,16.48,0.0,7.59
ITEM0045316,ORD529514,PROD1179,2,185.55,0.0,130.52
ITEM0045317,ORD529515,PROD1237,1,190.21,0.0,136.68
ITEM0045318,ORD529516,PROD1001,3,89.0,0.0,64.36
ITEM0045319,ORD529516,PROD1177,1,324.5,0.0,237.76
ITEM0045320,ORD529517,PROD1001,1,89.0,0.0,64.36
ITEM0045321,ORD529518,PROD1191,1,42.59,0.0,25.57
ITEM0045322,ORD529519,PROD1113,2,59.98,0.0,27.21
ITEM0045323,ORD529520,PROD1094,1,19.08,0.0,11.56
ITEM0045324,ORD529521,PROD1013,1,86.11,0.0,34.57
ITEM0045325,ORD529522,PROD1042,1,21.16,0.0,11.14
ITEM0045326,ORD529523,PROD1085,1,73.03,0.0,40.21
ITEM0045327,ORD529523,PROD1217,1,57.69,0.0,42.32
ITEM0045328,ORD529524,PROD1001,1,89.0,0.0,64.36
ITEM0045329,ORD529525,PROD1130,1,78.08,0.0,36.95
ITEM0045330,ORD529525,PROD1036,1,73.55,0.0,43.2
ITEM0045331,ORD529525,PROD1038,3,77.16,0.0,48.75
ITEM0045332,ORD529526,PROD1196,1,16.21,0.0,10.82
ITEM0045333,ORD529527,PROD1249,1,79.75,0.019,45.09
ITEM0045334,ORD529528,PROD1013,1,86.11,0.0,34.57
ITEM0045335,ORD529529,PROD1206,1,159.99,0.0,98.27
ITEM0045336,ORD529530,PROD1195,1,41.23,0.008,17.79
ITEM0045337,ORD529530,PROD1108,1,39.5,0.01,20.81
ITEM0045338,ORD529531,PROD1245,1,39.81,0.0,14.05
ITEM0045339,ORD529532,PROD1127,1,60.63,0.0,28.56
ITEM0045340,ORD529533,PROD1107,2,132.2,0.227,90.01
ITEM0045341,ORD529534,PROD1253,2,36.57,0.0,20.38
ITEM0045342,ORD529535,PROD1001,1,89.0,0.158,64.36
ITEM0045343,ORD529536,PROD1105,1,86.33,0.0,63.34
ITEM0045344,ORD529537,PROD1174,1,28.39,0.0,14.21
ITEM0045345,ORD529537,PROD1191,1,42.59,0.0,25.57
ITEM0045346,ORD529538,PROD1177,1,324.5,0.176,237.76
ITEM0045347,ORD529539,PROD1051,1,111.06,0.181,71.48
ITEM0045348,ORD529540,PROD1067,1,71.76,0.0,33.06
ITEM0045349,ORD529540,PROD1249,1,79.75,0.0,45.09
ITEM0045350,ORD529540,PROD1023,1,101.06,0.0,55.88
ITEM0045351,ORD529541,PROD1152,1,86.17,0.0,21.54
ITEM0045352,ORD529541,PROD1238,1,85.0,0.0,39.2
ITEM0045353,ORD529542,PROD1155,1,78.32,0.0,30.86
ITEM0045354,ORD529543,PROD1059,2,38.65,0.195,24.43
ITEM0045355,ORD529544,PROD1104,1,37.88,0.0,18.9
ITEM0045356,ORD529544,PROD1090,1,149.74,0.0,86.87
ITEM0045357,ORD529544,PROD1015,1,118.79,0.0,78.84
ITEM0045358,ORD529545,PROD1001,1,89.0,0.0,64.36
ITEM0045359,ORD529545,PROD1156,1,174.1,0.0,104.2
ITEM0045360,ORD529545,PROD1121,1,104.1,0.0,63.49
ITEM0045361,ORD529546,PROD1173,1,96.63,0.0,61.51
ITEM0045362,ORD529547,PROD1067,1,71.76,0.226,33.06
ITEM0045363,ORD529548,PROD1191,1,42.59,0.0,25.57
ITEM0045364,ORD529548,PROD1168,1,192.13,0.0,116.34
ITEM0045365,ORD529549,PROD1027,1,149.16,0.0,102.37
ITEM0045366,ORD529550,PROD1201,1,84.38,0.0,37.54
ITEM0045367,ORD529550,PROD1118,1,126.87,0.0,80.55
ITEM0045368,ORD529551,PROD1089,1,170.93,0.0,85.65
ITEM0045369,ORD529552,PROD1176,1,130.28,0.135,101.93
ITEM0045370,ORD529553,PROD1107,3,132.2,0.0,90.01
ITEM0045371,ORD529554,PROD1169,2,285.61,0.0,198.6
ITEM0045372,ORD529555,PROD1231,2,78.58,0.0,36.52
ITEM0045373,ORD529555,PROD1218,1,89.62,0.0,48.47
ITEM0045374,ORD529556,PROD1003,1,88.29,0.0,51.62
ITEM0045375,ORD529557,PROD1249,1,79.75,0.201,45.09
ITEM0045376,ORD529557,PROD1179,1,185.55,0.203,130.52
ITEM0045377,ORD529557,PROD1111,1,212.9,0.2,125.86
ITEM0045378,ORD529558,PROD1140,1,98.1,0.102,58.22
ITEM0045379,ORD529559,PROD1169,1,285.61,0.0,198.6
ITEM0045380,ORD529560,PROD1014,1,46.51,0.0,17.38
ITEM0045381,ORD529561,PROD1237,1,190.21,0.0,136.68
ITEM0045382,ORD529562,PROD1001,1,89.0,0.201,64.36
ITEM0045383,ORD529563,PROD1076,1,166.97,0.0,101.38
ITEM0045384,ORD529563,PROD1159,1,12.52,0.0,5.47
ITEM0045385,ORD529564,PROD1232,1,34.28,0.0,12.56
ITEM0045386,ORD529565,PROD1170,3,143.39,0.214,107.05
ITEM0045387,ORD529566,PROD1113,1,59.98,0.194,27.21
ITEM0045388,ORD529567,PROD1008,1,150.9,0.001,85.71
ITEM0045389,ORD529568,PROD1186,1,88.95,0.0,41.96
ITEM0045390,ORD529569,PROD1039,1,138.43,0.0,91.42
ITEM0045391,ORD529570,PROD1154,1,144.94,0.0,98.78
ITEM0045392,ORD529571,PROD1152,1,86.17,0.0,21.54
ITEM0045393,ORD529571,PROD1072,1,37.9,0.0,23.13
ITEM0045394,ORD529572,PROD1239,3,29.99,0.109,19.28
ITEM0045395,ORD529573,PROD1044,1,140.87,0.0,80.66
ITEM0045396,ORD529574,PROD1031,3,61.68,0.0,43.2
ITEM0045397,ORD529575,PROD1028,1,126.14,0.0,69.72
ITEM0045398,ORD529575,PROD1184,1,16.83,0.0,6.54
ITEM0045399,ORD529576,PROD1063,2,108.53,0.0,69.61
ITEM0045400,ORD529577,PROD1130,1,78.08,0.0,36.95
ITEM0045401,ORD529577,PROD1200,1,106.04,0.0,65.01
ITEM0045402,ORD529577,PROD1107,1,132.2,0.0,90.01
ITEM0045403,ORD529578,PROD1187,1,218.02,0.0,120.32
ITEM0045404,ORD529578,PROD1113,1,59.98,0.0,27.21
ITEM0045405,ORD529578,PROD1080,1,84.99,0.0,32.53
ITEM0045406,ORD529579,PROD1068,1,72.86,0.0,32.5
ITEM0045407,ORD529579,PROD1189,1,129.55,0.0,78.32
ITEM0045408,ORD529580,PROD1147,1,56.65,0.0,37.71
ITEM0045409,ORD529581,PROD1108,2,39.5,0.0,20.81
ITEM0045410,ORD529582,PROD1230,1,138.35,0.0,90.75
ITEM0045411,ORD529583,PROD1224,1,256.54,0.0,206.79
ITEM0045412,ORD529584,PROD1094,2,19.08,0.0,11.56
ITEM0045413,ORD529584,PROD1044,1,140.87,0.0,80.66
ITEM0045414,ORD529585,PROD1205,1,138.63,0.0,97.89
ITEM0045415,ORD529585,PROD1068,1,72.86,0.0,32.5
ITEM0045416,ORD529585,PROD1176,1,130.28,0.0,101.93
ITEM0045417,ORD529585,PROD1189,1,129.55,0.0,78.32
ITEM0045418,ORD529586,PROD1079,1,207.51,0.0,124.51
ITEM0045419,ORD529586,PROD1203,1,111.22,0.0,78.47
ITEM0045420,ORD529586,PROD1245,1,39.81,0.0,14.05
ITEM0045421,ORD529586,PROD1173,1,96.63,0.0,61.51
ITEM0045422,ORD529587,PROD1127,1,60.63,0.177,28.56
ITEM0045423,ORD529588,PROD1135,1,109.82,0.0,80.14
ITEM0045424,ORD529588,PROD1179,2,185.55,0.0,130.52
ITEM0045425,ORD529589,PROD1107,1,132.2,0.0,90.01
ITEM0045426,ORD529590,PROD1258,1,128.51,0.0,91.1
ITEM0045427,ORD529590,PROD1012,1,214.85,0.0,144.61
ITEM0045428,ORD529590,PROD1109,1,254.91,0.0,190.59
ITEM0045429,ORD529590,PROD1004,1,58.14,0.0,31.95
ITEM0045430,ORD529591,PROD1123,1,77.79,0.0,45.32
ITEM0045431,ORD529592,PROD1211,1,58.9,0.0,35.5
ITEM0045432,ORD529593,PROD1012,1,214.85,0.0,144.61
ITEM0045433,ORD529594,PROD1001,1,89.0,0.0,64.36
ITEM0045434,ORD529595,PROD1122,1,35.66,0.0,21.69
ITEM0045435,ORD529596,PROD1215,1,71.79,0.097,51.51
ITEM0045436,ORD529596,PROD1087,1,150.99,0.088,123.62
ITEM0045437,ORD529597,PROD1232,1,34.28,0.014,12.56
ITEM0045438,ORD529597,PROD1103,1,168.41,0.014,94.87
ITEM0045439,ORD529598,PROD1179,1,185.55,0.0,130.52
ITEM0045440,ORD529599,PROD1177,1,324.5,0.178,237.76
ITEM0045441,ORD529600,PROD1096,1,123.0,0.0,71.44
ITEM0045442,ORD529600,PROD1134,1,45.21,0.0,32.92
ITEM0045443,ORD529601,PROD1039,1,138.43,0.0,91.42
ITEM0045444,ORD529601,PROD1167,1,16.48,0.0,7.59
ITEM0045445,ORD529602,PROD1249,1,79.75,0.0,45.09
ITEM0045446,ORD529603,PROD1096,1,123.0,0.266,71.44
ITEM0045447,ORD529603,PROD1242,1,166.9,0.281,87.99
ITEM0045448,ORD529604,PROD1207,2,31.62,0.0,20.07
ITEM0045449,ORD529604,PROD1179,1,185.55,0.0,130.52
ITEM0045450,ORD529605,PROD1254,1,73.92,0.0,33.51
ITEM0045451,ORD529605,PROD1207,1,31.62,0.0,20.07
ITEM0045452,ORD529605,PROD1025,1,228.16,0.0,136.9
ITEM0045453,ORD529606,PROD1149,1,132.46,0.0,91.22
ITEM0045454,ORD529606,PROD1001,1,89.0,0.0,64.36
ITEM0045455,ORD529607,PROD1175,1,122.04,0.0,73.22
ITEM0045456,ORD529608,PROD1001,1,89.0,0.047,64.36
ITEM0045457,ORD529609,PROD1111,1,212.9,0.0,125.86
ITEM0045458,ORD529610,PROD1154,1,144.94,0.0,98.78
ITEM0045459,ORD529610,PROD1113,1,59.98,0.0,27.21
ITEM0045460,ORD529611,PROD1067,3,71.76,0.0,33.06
ITEM0045461,ORD529612,PROD1130,2,78.08,0.0,36.95
ITEM0045462,ORD529612,PROD1250,1,64.46,0.0,31.5
ITEM0045463,ORD529613,PROD1109,1,254.91,0.0,190.59
ITEM0045464,ORD529613,PROD1090,1,149.74,0.0,86.87
ITEM0045465,ORD529614,PROD1159,1,12.52,0.0,5.47
ITEM0045466,ORD529614,PROD1156,1,174.1,0.0,104.2
ITEM0045467,ORD529615,PROD1001,1,89.0,0.0,64.36
ITEM0045468,ORD529615,PROD1168,1,192.13,0.0,116.34
ITEM0045469,ORD529616,PROD1016,2,16.39,0.0,7.96
ITEM0045470,ORD529617,PROD1020,1,70.97,0.0,40.09
ITEM0045471,ORD529617,PROD1096,3,123.0,0.0,71.44
ITEM0045472,ORD529618,PROD1135,1,109.82,0.0,80.14
ITEM0045473,ORD529619,PROD1127,1,60.63,0.197,28.56
ITEM0045474,ORD529620,PROD1107,1,132.2,0.084,90.01
ITEM0045475,ORD529620,PROD1135,1,109.82,0.08,80.14
ITEM0045476,ORD529621,PROD1158,1,53.08,0.194,28.81
ITEM0045477,ORD529622,PROD1194,1,157.0,0.046,87.34
ITEM0045478,ORD529622,PROD1072,1,37.9,0.044,23.13
ITEM0045479,ORD529623,PROD1096,2,123.0,0.0,71.44
ITEM0045480,ORD529624,PROD1154,1,144.94,0.0,98.78
ITEM0045481,ORD529624,PROD1008,1,150.9,0.0,85.71
ITEM0045482,ORD529625,PROD1198,1,152.62,0.0,89.43
ITEM0045483,ORD529625,PROD1001,1,89.0,0.0,64.36
ITEM0045484,ORD529625,PROD1125,1,75.85,0.0,54.0
ITEM0045485,ORD529626,PROD1186,1,88.95,0.0,41.96
ITEM0045486,ORD529627,PROD1184,1,16.83,0.0,6.54
ITEM0045487,ORD529628,PROD1179,3,185.55,0.0,130.52
ITEM0045488,ORD529629,PROD1152,1,86.17,0.0,21.54
ITEM0045489,ORD529629,PROD1008,1,150.9,0.0,85.71
ITEM0045490,ORD529630,PROD1223,1,17.08,0.0,9.86
ITEM0045491,ORD529631,PROD1087,1,150.99,0.243,123.62
ITEM0045492,ORD529632,PROD1101,1,249.58,0.0,171.72
ITEM0045493,ORD529632,PROD1107,3,132.2,0.0,90.01
ITEM0045494,ORD529633,PROD1258,1,128.51,0.0,91.1
ITEM0045495,ORD529633,PROD1153,1,111.18,0.0,78.23
ITEM0045496,ORD529634,PROD1127,1,60.63,0.0,28.56
ITEM0045497,ORD529635,PROD1179,1,185.55,0.0,130.52
ITEM0045498,ORD529636,PROD1234,1,273.87,0.172,207.15
ITEM0045499,ORD529637,PROD1044,1,140.87,0.0,80.66
ITEM0045500,ORD529638,PROD1080,1,84.99,0.242,32.53
ITEM0045501,ORD529638,PROD1001,1,89.0,0.238,64.36
ITEM0045502,ORD529638,PROD1065,1,66.51,0.272,26.46
ITEM0045503,ORD529639,PROD1087,1,150.99,0.0,123.62
ITEM0045504,ORD529639,PROD1146,1,209.93,0.0,124.66
ITEM0045505,ORD529640,PROD1207,1,31.62,0.0,20.07
ITEM0045506,ORD529641,PROD1020,1,70.97,0.0,40.09
ITEM0045507,ORD529642,PROD1001,2,89.0,0.0,64.36
ITEM0045508,ORD529643,PROD1076,1,166.97,0.0,101.38
ITEM0045509,ORD529643,PROD1212,1,50.59,0.0,24.45
ITEM0045510,ORD529644,PROD1165,1,66.91,0.0,45.89
ITEM0045511,ORD529645,PROD1110,1,56.94,0.0,35.75
ITEM0045512,ORD529645,PROD1187,2,218.02,0.0,120.32
ITEM0045513,ORD529646,PROD1063,1,108.53,0.0,69.61
ITEM0045514,ORD529646,PROD1179,1,185.55,0.0,130.52
ITEM0045515,ORD529647,PROD1015,1,118.79,0.0,78.84
ITEM0045516,ORD529648,PROD1258,1,128.51,0.0,91.1
ITEM0045517,ORD529649,PROD1031,1,61.68,0.0,43.2
ITEM0045518,ORD529649,PROD1165,3,66.91,0.0,45.89
ITEM0045519,ORD529649,PROD1173,1,96.63,0.0,61.51
ITEM0045520,ORD529650,PROD1001,1,89.0,0.0,64.36
ITEM0045521,ORD529651,PROD1234,1,273.87,0.178,207.15
ITEM0045522,ORD529652,PROD1167,1,16.48,0.0,7.59
ITEM0045523,ORD529652,PROD1179,1,185.55,0.0,130.52
ITEM0045524,ORD529653,PROD1001,1,89.0,0.216,64.36
ITEM0045525,ORD529653,PROD1020,1,70.97,0.231,40.09
ITEM0045526,ORD529654,PROD1088,1,74.28,0.0,33.33
ITEM0045527,ORD529655,PROD1173,1,96.63,0.194,61.51
ITEM0045528,ORD529655,PROD1126,1,212.95,0.192,123.68
ITEM0045529,ORD529656,PROD1249,1,79.75,0.0,45.09
ITEM0045530,ORD529656,PROD1259,1,77.67,0.0,40.1
ITEM0045531,ORD529657,PROD1126,1,212.95,0.236,123.68
ITEM0045532,ORD529658,PROD1067,1,71.76,0.196,33.06
ITEM0045533,ORD529659,PROD1147,1,56.65,0.0,37.71
ITEM0045534,ORD529659,PROD1001,1,89.0,0.0,64.36
ITEM0045535,ORD529659,PROD1160,1,64.71,0.0,34.19
ITEM0045536,ORD529660,PROD1028,1,126.14,0.0,69.72
ITEM0045537,ORD529661,PROD1127,1,60.63,0.0,28.56
ITEM0045538,ORD529662,PROD1107,1,132.2,0.147,90.01
ITEM0045539,ORD529662,PROD1177,1,324.5,0.16,237.76
ITEM0045540,ORD529662,PROD1080,1,84.99,0.18,32.53
ITEM0045541,ORD529663,PROD1001,1,89.0,0.0,64.36
ITEM0045542,ORD529664,PROD1177,1,324.5,0.0,237.76
ITEM0045543,ORD529664,PROD1018,1,286.49,0.0,225.91
ITEM0045544,ORD529665,PROD1001,1,89.0,0.133,64.36
ITEM0045545,ORD529665,PROD1148,1,52.95,0.159,30.0
ITEM0045546,ORD529666,PROD1179,1,185.55,0.0,130.52
ITEM0045547,ORD529667,PROD1159,1,12.52,0.0,5.47
ITEM0045548,ORD529668,PROD1225,1,60.04,0.0,28.14
ITEM0045549,ORD529669,PROD1155,1,78.32,0.0,30.86
ITEM0045550,ORD529670,PROD1012,2,214.85,0.115,144.61
ITEM0045551,ORD529671,PROD1169,3,285.61,0.0,198.6
ITEM0045552,ORD529671,PROD1165,1,66.91,0.0,45.89
ITEM0045553,ORD529671,PROD1179,1,185.55,0.0,130.52
ITEM0045554,ORD529672,PROD1186,3,88.95,0.0,41.96
ITEM0045555,ORD529673,PROD1254,1,73.92,0.0,33.51
ITEM0045556,ORD529673,PROD1218,1,89.62,0.0,48.47
ITEM0045557,ORD529673,PROD1054,1,11.68,0.0,4.71
ITEM0045558,ORD529674,PROD1001,1,89.0,0.0,64.36
ITEM0045559,ORD529674,PROD1258,1,128.51,0.0,91.1
ITEM0045560,ORD529674,PROD1012,1,214.85,0.0,144.61
ITEM0045561,ORD529675,PROD1165,1,66.91,0.05,45.89
ITEM0045562,ORD529676,PROD1238,1,85.0,0.0,39.2
ITEM0045563,ORD529677,PROD1150,1,194.91,0.0,108.75
ITEM0045564,ORD529677,PROD1022,1,29.86,0.0,13.27
ITEM0045565,ORD529678,PROD1231,1,78.58,0.005,36.52
ITEM0045566,ORD529678,PROD1223,1,17.08,0.005,9.86
ITEM0045567,ORD529678,PROD1134,1,45.21,0.004,32.92
ITEM0045568,ORD529679,PROD1040,1,109.44,0.0,67.19
ITEM0045569,ORD529680,PROD1001,2,89.0,0.096,64.36
ITEM0045570,ORD529680,PROD1179,1,185.55,0.106,130.52
ITEM0045571,ORD529681,PROD1044,1,140.87,0.152,80.66
ITEM0045572,ORD529681,PROD1078,2,122.53,0.128,73.52
ITEM0045573,ORD529682,PROD1004,1,58.14,0.0,31.95
ITEM0045574,ORD529683,PROD1160,1,64.71,0.002,34.19
ITEM0045575,ORD529683,PROD1075,1,60.21,0.002,43.8
ITEM0045576,ORD529683,PROD1067,1,71.76,0.002,33.06
ITEM0045577,ORD529684,PROD1107,3,132.2,0.0,90.01
ITEM0045578,ORD529684,PROD1044,1,140.87,0.0,80.66
ITEM0045579,ORD529685,PROD1187,1,218.02,0.0,120.32
ITEM0045580,ORD529685,PROD1114,1,287.03,0.0,203.07
ITEM0045581,ORD529685,PROD1046,1,100.8,0.0,42.46
ITEM0045582,ORD529686,PROD1031,1,61.68,0.0,43.2
ITEM0045583,ORD529686,PROD1054,1,11.68,0.0,4.71
ITEM0045584,ORD529687,PROD1160,1,64.71,0.0,34.19
ITEM0045585,ORD529688,PROD1115,1,126.42,0.0,78.99
ITEM0045586,ORD529689,PROD1161,1,27.94,0.0,22.64
ITEM0045587,ORD529690,PROD1127,1,60.63,0.0,28.56
ITEM0045588,ORD529691,PROD1217,1,57.69,0.0,42.32
ITEM0045589,ORD529691,PROD1184,1,16.83,0.0,6.54
ITEM0045590,ORD529692,PROD1144,2,201.6,0.0,110.68
ITEM0045591,ORD529693,PROD1080,1,84.99,0.0,32.53
ITEM0045592,ORD529693,PROD1226,1,35.15,0.0,22.22
ITEM0045593,ORD529694,PROD1075,1,60.21,0.242,43.8
ITEM0045594,ORD529694,PROD1090,1,149.74,0.242,86.87
ITEM0045595,ORD529695,PROD1203,1,111.22,0.0,78.47
ITEM0045596,ORD529696,PROD1249,1,79.75,0.006,45.09
ITEM0045597,ORD529696,PROD1130,1,78.08,0.007,36.95
ITEM0045598,ORD529696,PROD1138,1,80.17,0.006,44.59
ITEM0045599,ORD529697,PROD1012,1,214.85,0.0,144.61
ITEM0045600,ORD529697,PROD1189,1,129.55,0.0,78.32
ITEM0045601,ORD529697,PROD1115,1,126.42,0.0,78.99
ITEM0045602,ORD529698,PROD1185,1,120.57,0.0,87.81
ITEM0045603,ORD529699,PROD1058,1,61.33,0.0,33.92
ITEM0045604,ORD529699,PROD1219,1,68.14,0.0,37.75
ITEM0045605,ORD529700,PROD1224,1,256.54,0.0,206.79
ITEM0045606,ORD529701,PROD1252,1,21.0,0.0,9.52
ITEM0045607,ORD529702,PROD1230,1,138.35,0.141,90.75
ITEM0045608,ORD529703,PROD1170,1,143.39,0.0,107.05
ITEM0045609,ORD529704,PROD1234,1,273.87,0.0,207.15
ITEM0045610,ORD529705,PROD1152,1,86.17,0.055,21.54
ITEM0045611,ORD529705,PROD1003,1,88.29,0.054,51.62
ITEM0045612,ORD529706,PROD1152,1,86.17,0.0,21.54
ITEM0045613,ORD529707,PROD1240,1,29.3,0.0,20.89
ITEM0045614,ORD529708,PROD1023,1,101.06,0.0,55.88
ITEM0045615,ORD529709,PROD1258,1,128.51,0.0,91.1
ITEM0045616,ORD529710,PROD1057,1,47.42,0.0,34.17
ITEM0045617,ORD529710,PROD1215,1,71.79,0.0,51.51
ITEM0045618,ORD529711,PROD1085,1,73.03,0.0,40.21
ITEM0045619,ORD529712,PROD1072,1,37.9,0.0,23.13
ITEM0045620,ORD529712,PROD1230,1,138.35,0.0,90.75
ITEM0045621,ORD529712,PROD1109,2,254.91,0.0,190.59
ITEM0045622,ORD529712,PROD1004,1,58.14,0.0,31.95
ITEM0045623,ORD529713,PROD1126,1,212.95,0.0,123.68
ITEM0045624,ORD529713,PROD1200,1,106.04,0.0,65.01
ITEM0045625,ORD529713,PROD1028,2,126.14,0.0,69.72
ITEM0045626,ORD529714,PROD1154,3,144.94,0.0,98.78
ITEM0045627,ORD529714,PROD1148,1,52.95,0.0,30.0
ITEM0045628,ORD529714,PROD1258,1,128.51,0.0,91.1
ITEM0045629,ORD529715,PROD1210,1,103.45,0.0,54.61
ITEM0045630,ORD529716,PROD1165,1,66.91,0.0,45.89
ITEM0045631,ORD529716,PROD1101,1,249.58,0.0,171.72
ITEM0045632,ORD529717,PROD1258,1,128.51,0.112,91.1
ITEM0045633,ORD529718,PROD1029,1,83.11,0.0,39.89
ITEM0045634,ORD529719,PROD1134,1,45.21,0.0,32.92
ITEM0045635,ORD529719,PROD1055,1,71.81,0.0,39.3
ITEM0045636,ORD529720,PROD1127,1,60.63,0.0,28.56
ITEM0045637,ORD529721,PROD1020,1,70.97,0.0,40.09
ITEM0045638,ORD529721,PROD1189,2,129.55,0.0,78.32
ITEM0045639,ORD529722,PROD1154,2,144.94,0.0,98.78
ITEM0045640,ORD529723,PROD1085,1,73.03,0.0,40.21
ITEM0045641,ORD529724,PROD1001,1,89.0,0.0,64.36
ITEM0045642,ORD529724,PROD1152,1,86.17,0.0,21.54
ITEM0045643,ORD529724,PROD1187,1,218.02,0.0,120.32
ITEM0045644,ORD529724,PROD1110,1,56.94,0.0,35.75
ITEM0045645,ORD529725,PROD1047,1,15.44,0.156,8.13
ITEM0045646,ORD529726,PROD1207,1,31.62,0.0,20.07
ITEM0045647,ORD529726,PROD1125,1,75.85,0.0,54.0
ITEM0045648,ORD529727,PROD1075,1,60.21,0.0,43.8
ITEM0045649,ORD529727,PROD1213,1,130.86,0.0,77.08
