event_id,customer_id,session_id,event_timestamp,device,traffic_source,event_type,product_id
EVT00091277,CUST103509,aef87f27-c43,2024-04-01 06:19:00,Mobile,Direct,product_view,PROD1249
EVT00091278,CUST103509,aef87f27-c43,2024-04-01 06:21:00,Mobile,Direct,add_to_cart,PROD1099
EVT00091279,CUST103509,aef87f27-c43,2024-04-01 06:24:00,Mobile,Direct,checkout_start,PROD1046
EVT00091280,CUST102186,e7d956a5-dcb,2025-08-12 12:05:00,Tablet,Paid Search,site_visit,
EVT00091281,CUST102186,e7d956a5-dcb,2025-08-12 12:07:00,Tablet,Paid Search,product_view,PROD1153
EVT00091282,CUST102370,686e210f-c1b,2023-08-22 19:18:00,Mobile,Organic Search,site_visit,
EVT00091283,CUST105054,7c54ae62-e83,2023-08-01 05:33:00,Mobile,Paid Search,site_visit,
EVT00091284,CUST105054,7c54ae62-e83,2023-08-01 05:35:00,Mobile,Paid Search,product_view,PROD1219
EVT00091285,CUST103452,eb8cb733-aa0,2023-06-20 08:10:00,Mobile,Email,site_visit,
EVT00091286,CUST101467,b6f2532b-f08,2025-03-31 12:10:00,Mobile,Paid Search,site_visit,
EVT00091287,CUST101467,b6f2532b-f08,2025-03-31 12:15:00,Mobile,Paid Search,product_view,PROD1176
EVT00091288,CUST101467,b6f2532b-f08,2025-03-31 12:19:00,Mobile,Paid Search,add_to_cart,PROD1111
EVT00091289,CUST101467,b6f2532b-f08,2025-03-31 12:23:00,Mobile,Paid Search,checkout_start,PROD1037
EVT00091290,CUST101467,b6f2532b-f08,2025-03-31 12:24:00,Mobile,Paid Search,purchase,PROD1011
EVT00091291,CUST104668,3b75d7df-f30,2023-09-12 10:38:00,Desktop,Social Media,site_visit,
EVT00091292,,370248c2-77d,2024-10-01 23:31:00,Desktop,Referral,site_visit,
EVT00091293,,370248c2-77d,2024-10-01 23:33:00,Desktop,Referral,product_view,PROD1112
EVT00091294,,370248c2-77d,2024-10-01 23:36:00,Desktop,Referral,add_to_cart,PROD1166
EVT00091295,,370248c2-77d,2024-10-01 23:41:00,Desktop,Referral,checkout_start,PROD1248
EVT00091296,CUST102066,d271d0f8-3ee,2024-05-25 03:49:00,Mobile,Paid Search,site_visit,
EVT00091297,CUST105101,88946729-d63,2025-01-02 03:17:00,Mobile,Direct,site_visit,
EVT00091298,CUST105101,88946729-d63,2025-01-02 03:21:00,Mobile,Direct,product_view,PROD1043
EVT00091299,CUST105101,88946729-d63,2025-01-02 03:25:00,Mobile,Direct,add_to_cart,PROD1123
EVT00091300,CUST104949,94ad5050-19e,2025-10-21 19:53:00,Mobile,Direct,site_visit,
EVT00091301,CUST103153,7cce72d7-ea8,2025-07-23 07:15:00,Mobile,Social Media,site_visit,
EVT00091302,CUST104329,9176ae6a-f13,2024-05-05 08:34:00,Desktop,Organic Search,site_visit,
EVT00091303,CUST105590,51b30106-726,2024-03-14 11:35:00,Desktop,Social Media,site_visit,
EVT00091304,CUST105590,51b30106-726,2024-03-14 11:39:00,Desktop,Social Media,product_view,PROD1171
EVT00091305,CUST105590,51b30106-726,2024-03-14 11:43:00,Desktop,Social Media,add_to_cart,PROD1145
EVT00091306,CUST105590,51b30106-726,2024-03-14 11:45:00,Desktop,Social Media,checkout_start,PROD1213
EVT00091307,CUST104070,44e34de0-45e,2024-09-29 04:22:00,Tablet,Paid Search,site_visit,
EVT00091308,CUST104070,44e34de0-45e,2024-09-29 04:26:00,Tablet,Paid Search,product_view,PROD1119
EVT00091309,CUST106008,85b08d01-4e1,2025-01-21 18:30:00,Desktop,Direct,site_visit,
EVT00091310,CUST105359,83271cbf-150,2025-03-23 03:18:00,Mobile,Email,site_visit,
EVT00091311,CUST105359,83271cbf-150,2025-03-23 03:21:00,Mobile,Email,product_view,PROD1248
EVT00091312,,1a8110cf-dcb,2023-05-10 09:36:00,Mobile,Email,site_visit,
EVT00091313,,1a8110cf-dcb,2023-05-10 09:37:00,Mobile,Email,product_view,PROD1114
EVT00091314,,976ae402-b83,2025-08-10 23:25:00,Desktop,Organic Search,site_visit,
EVT00091315,,976ae402-b83,2025-08-10 23:27:00,Desktop,Organic Search,product_view,PROD1038
EVT00091316,,e9132ddd-8b8,2023-11-28 19:59:00,Desktop,Social Media,site_visit,
EVT00091317,,e9132ddd-8b8,2023-11-28 20:04:00,Desktop,Social Media,product_view,PROD1070
EVT00091318,CUST102233,ca097b57-290,2023-11-27 22:28:00,Mobile,Direct,site_visit,
EVT00091319,CUST102233,ca097b57-290,2023-11-27 22:29:00,Mobile,Direct,product_view,PROD1211
EVT00091320,CUST102233,ca097b57-290,2023-11-27 22:31:00,Mobile,Direct,add_to_cart,PROD1232
EVT00091321,CUST106142,9844780c-027,2025-12-01 22:48:00,Mobile,Social Media,site_visit,
EVT00091322,CUST106142,9844780c-027,2025-12-01 22:52:00,Mobile,Social Media,product_view,PROD1027
EVT00091323,,4bae3b3b-add,2023-10-14 03:28:00,Mobile,Email,site_visit,
EVT00091324,CUST100785,5e09e094-e20,2024-01-18 09:38:00,Tablet,Paid Search,site_visit,
EVT00091325,CUST100785,5e09e094-e20,2024-01-18 09:40:00,Tablet,Paid Search,product_view,PROD1001
EVT00091326,CUST100785,5e09e094-e20,2024-01-18 09:45:00,Tablet,Paid Search,add_to_cart,PROD1127
EVT00091327,CUST102941,32d97afe-6af,2023-03-04 05:49:00,Mobile,Social Media,site_visit,
EVT00091328,CUST102941,32d97afe-6af,2023-03-04 05:51:00,Mobile,Social Media,product_view,PROD1195
EVT00091329,CUST102941,32d97afe-6af,2023-03-04 05:56:00,Mobile,Social Media,add_to_cart,PROD1145
EVT00091330,CUST100380,37db401c-e78,2025-09-04 18:24:00,Desktop,Referral,site_visit,
EVT00091331,CUST100380,37db401c-e78,2025-09-04 18:27:00,Desktop,Referral,product_view,PROD1140
EVT00091332,,4c0b2dd7-962,2023-11-29 00:37:00,Mobile,Paid Search,site_visit,
EVT00091333,,4c0b2dd7-962,2023-11-29 00:38:00,Unknown,Paid Search,product_view,PROD1031
EVT00091334,,4733b23c-faa,2024-04-11 19:28:00,Mobile,Organic Search,site_visit,
EVT00091335,CUST106846,1430d98e-6ec,2023-04-02 00:55:00,Mobile,Organic Search,site_visit,
EVT00091336,CUST106846,1430d98e-6ec,2023-04-02 00:59:00,Mobile,Organic Search,product_view,PROD1132
EVT00091337,,67d13c71-e6c,2025-06-04 18:16:00,Mobile,Direct,site_visit,
EVT00091338,,67d13c71-e6c,2025-06-04 18:19:00,Mobile,Direct,product_view,PROD1122
EVT00091339,CUST100886,4b19f2f1-2b9,2024-07-21 05:52:00,Mobile,Organic Search,site_visit,
EVT00091340,,3bfb1fbe-f81,2025-11-29 18:33:00,Mobile,Paid Search,site_visit,
EVT00091341,CUST105917,df2ff7bb-3db,2023-09-07 23:15:00,Desktop,Organic Search,site_visit,
EVT00091342,CUST105917,df2ff7bb-3db,2023-09-07 23:17:00,Desktop,Organic Search,product_view,PROD1125
EVT00091343,CUST102580,d6b93e78-b01,2023-04-29 21:48:00,Desktop,Paid Search,site_visit,
EVT00091344,CUST101710,be1e1f86-ec5,2025-08-30 11:33:00,Desktop,Organic Search,site_visit,
EVT00091345,CUST104533,0dfb1476-f89,2023-02-01 23:55:00,Desktop,Social Media,site_visit,
EVT00091346,CUST104533,0dfb1476-f89,2023-02-01 23:57:00,Desktop,Social Media,product_view,PROD1018
EVT00091347,CUST101923,09523fe7-ac5,2024-03-22 20:39:00,Desktop,Organic Search,site_visit,
EVT00091348,,2931c40d-243,2025-02-04 04:10:00,Mobile,Paid Search,site_visit,
EVT00091349,,2931c40d-243,2025-02-04 04:13:00,Mobile,Paid Search,product_view,PROD1066
EVT00091350,CUST104224,208fda19-44d,2025-08-25 21:03:00,Tablet,Organic Search,site_visit,
EVT00091351,,797d5231-9c5,2024-10-24 16:57:00,Desktop,Direct,site_visit,
EVT00091352,,797d5231-9c5,2024-10-24 16:59:00,Desktop,Direct,product_view,PROD1061
EVT00091353,,1e328662-f01,2025-12-17 14:43:00,Desktop,Social Media,site_visit,
EVT00091354,,1e328662-f01,2025-12-17 14:46:00,Desktop,Social Media,product_view,PROD1058
EVT00091355,,1e328662-f01,2025-12-17 14:49:00,Desktop,Social Media,add_to_cart,PROD1209
EVT00091356,CUST105412,5393270b-381,2025-02-23 06:36:00,Desktop,Social Media,site_visit,
EVT00091357,CUST100565,0ae1bd9f-462,2023-05-30 13:06:00,Mobile,Direct,site_visit,
EVT00091358,CUST104486,1ac6ae4c-3a6,2024-03-02 02:35:00,Mobile,Social Media,site_visit,
EVT00091359,CUST104486,1ac6ae4c-3a6,2024-03-02 02:38:00,Mobile,Social Media,product_view,PROD1156
EVT00091360,CUST106512,3a0bdfca-a3a,2023-09-09 20:26:00,Mobile,Paid Search,site_visit,
EVT00091361,CUST105126,5dd319d5-fe6,2024-12-03 01:17:00,Mobile,Organic Search,site_visit,
EVT00091362,CUST101030,d34a1096-30e,2024-03-12 01:10:00,Mobile,Paid Search,site_visit,
EVT00091363,CUST101030,d34a1096-30e,2024-03-12 01:13:00,Mobile,Paid Search,product_view,PROD1138
EVT00091364,CUST106031,cf2eabc8-dcb,2023-07-19 01:51:00,Mobile,Email,site_visit,
EVT00091365,CUST106031,cf2eabc8-dcb,2023-07-19 01:56:00,Mobile,Email,product_view,PROD1236
EVT00091366,CUST101385,9be0c516-513,2024-07-24 09:52:00,Mobile,Referral,site_visit,
EVT00091367,CUST101385,9be0c516-513,2024-07-24 09:53:00,Mobile,Referral,product_view,PROD1168
EVT00091368,CUST101385,9be0c516-513,2024-07-24 09:55:00,Mobile,Referral,add_to_cart,PROD1246
EVT00091369,,38a5794a-387,2024-01-18 04:58:00,Mobile,Paid Search,site_visit,
EVT00091370,,38a5794a-387,2024-01-18 05:00:00,Mobile,Paid Search,product_view,PROD1023
EVT00091371,,c4630c65-54e,2023-04-29 02:22:00,Desktop,Organic Search,site_visit,
EVT00091372,,c4630c65-54e,2023-04-29 02:24:00,Desktop,Organic Search,product_view,PROD1174
EVT00091373,,c4630c65-54e,2023-04-29 02:26:00,Desktop,Organic Search,add_to_cart,PROD1090
EVT00091374,,c4630c65-54e,2023-04-29 02:27:00,Desktop,Organic Search,checkout_start,PROD1110
EVT00091375,CUST101457,539cc2bd-f0a,2023-05-18 01:23:00,Mobile,Direct,site_visit,
EVT00091376,CUST101457,539cc2bd-f0a,2023-05-18 01:27:00,Mobile,Direct,product_view,PROD1196
EVT00091377,CUST105580,7ffda36d-4cc,2025-03-18 18:46:00,Unknown,Referral,site_visit,
EVT00091378,CUST105580,7ffda36d-4cc,2025-03-18 18:47:00,Mobile,Referral,product_view,PROD1253
EVT00091379,CUST106775,35587eb3-b35,2024-08-07 22:47:00,Tablet,Referral,site_visit,
EVT00091380,CUST106775,35587eb3-b35,2024-08-07 22:49:00,Tablet,Referral,product_view,PROD1177
EVT00091381,CUST106836,71f94c9c-741,2025-03-01 04:19:00,Mobile,Social Media,site_visit,
EVT00091382,CUST106836,71f94c9c-741,2025-03-01 04:21:00,Mobile,Social Media,product_view,PROD1126
EVT00091383,CUST104220,2982018b-4ae,2023-08-28 18:32:00,Mobile,Paid Search,site_visit,
EVT00091384,CUST104220,2982018b-4ae,2023-08-28 18:36:00,Mobile,Paid Search,product_view,PROD1131
EVT00091385,CUST104220,2982018b-4ae,2023-08-28 18:41:00,Mobile,Paid Search,add_to_cart,PROD1236
EVT00091386,CUST104220,2982018b-4ae,2023-08-28 18:44:00,Mobile,Paid Search,checkout_start,PROD1113
EVT00091387,CUST104220,2982018b-4ae,2023-08-28 18:47:00,Mobile,Paid Search,purchase,PROD1007
EVT00091388,CUST100849,5b50f421-672,2023-11-29 17:44:00,Tablet,Organic Search,site_visit,
EVT00091389,CUST101361,4c5d5884-209,2024-01-31 22:00:00,Mobile,Organic Search,site_visit,
EVT00091390,CUST101361,4c5d5884-209,2024-01-31 22:02:00,Mobile,Organic Search,product_view,PROD1021
EVT00091391,CUST101361,4c5d5884-209,2024-01-31 22:03:00,Mobile,Organic Search,add_to_cart,PROD1039
EVT00091392,CUST106466,74684bbc-88a,2025-07-29 07:04:00,Desktop,Social Media,site_visit,
EVT00091393,CUST106466,74684bbc-88a,2025-07-29 07:07:00,Desktop,Social Media,product_view,PROD1252
EVT00091394,CUST106466,74684bbc-88a,2025-07-29 07:10:00,Desktop,Social Media,add_to_cart,PROD1013
EVT00091395,CUST104516,6ef58bf6-be4,2023-06-01 11:55:00,Mobile,Organic Search,site_visit,
EVT00091396,CUST102796,10b12b01-c97,2024-05-17 19:10:00,Desktop,Paid Search,site_visit,
EVT00091397,CUST103840,fb2ab19d-e62,2024-08-01 20:40:00,Desktop,Social Media,site_visit,
EVT00091398,CUST103840,fb2ab19d-e62,2024-08-01 20:45:00,Desktop,Social Media,product_view,PROD1086
EVT00091399,CUST100434,ba2a2a57-678,2023-05-31 03:53:00,Mobile,Organic Search,site_visit,
EVT00091400,CUST100434,ba2a2a57-678,2023-05-31 03:54:00,Mobile,Organic Search,product_view,PROD1026
EVT00091401,CUST105934,efcbde71-7c5,2023-12-07 10:03:00,Desktop,Social Media,site_visit,
EVT00091402,CUST105934,efcbde71-7c5,2023-12-07 10:05:00,Desktop,Social Media,product_view,PROD1257
EVT00091403,CUST105934,efcbde71-7c5,2023-12-07 10:06:00,Desktop,Social Media,add_to_cart,PROD1156
EVT00091404,,6c83e3b8-cdb,2024-01-15 04:23:00,Mobile,Organic Search,site_visit,
EVT00091405,,6c83e3b8-cdb,2024-01-15 04:27:00,Mobile,Organic Search,product_view,PROD1250
EVT00091406,CUST105160,f671a7da-c69,2024-12-22 06:06:00,Mobile,Paid Search,site_visit,
EVT00091407,CUST105160,f671a7da-c69,2024-12-22 06:07:00,Mobile,Paid Search,product_view,PROD1080
EVT00091408,CUST104781,e2bb7de3-3f2,2024-07-28 21:58:00,Mobile,Referral,site_visit,
EVT00091409,CUST104781,e2bb7de3-3f2,2024-07-28 21:59:00,Mobile,Referral,product_view,PROD1010
EVT00091410,CUST104781,e2bb7de3-3f2,2024-07-28 22:02:00,Mobile,Referral,add_to_cart,PROD1188
EVT00091411,CUST104781,e2bb7de3-3f2,2024-07-28 22:03:00,Mobile,Referral,checkout_start,PROD1170
EVT00091412,CUST105777,88dc3ad3-3f5,2024-04-19 22:54:00,Mobile,Paid Search,site_visit,
EVT00091413,CUST105777,88dc3ad3-3f5,2024-04-19 22:59:00,Mobile,Paid Search,product_view,PROD1208
EVT00091414,CUST102271,33a71ed7-0fa,2024-05-11 00:11:00,Mobile,Social Media,site_visit,
EVT00091415,CUST102271,33a71ed7-0fa,2024-05-11 00:16:00,Mobile,Social Media,product_view,PROD1042
EVT00091416,CUST102271,33a71ed7-0fa,2024-05-11 00:17:00,Mobile,Social Media,add_to_cart,PROD1130
EVT00091417,CUST102271,33a71ed7-0fa,2024-05-11 00:19:00,Mobile,Social Media,checkout_start,PROD1175
EVT00091418,CUST102271,33a71ed7-0fa,2024-05-11 00:22:00,Mobile,Social Media,purchase,PROD1241
EVT00091419,,52565f4a-997,2025-09-23 10:11:00,Desktop,Organic Search,site_visit,
EVT00091420,,52565f4a-997,2025-09-23 10:15:00,Desktop,Organic Search,product_view,PROD1251
EVT00091421,,52565f4a-997,2025-09-23 10:20:00,Desktop,Organic Search,add_to_cart,PROD1073
EVT00091422,,52565f4a-997,2025-09-23 10:22:00,Desktop,Organic Search,checkout_start,PROD1092
EVT00091423,CUST102238,52e13717-48f,2025-03-09 19:35:00,Mobile,Direct,site_visit,
EVT00091424,CUST106799,7bfda6c3-b92,2023-11-26 21:16:00,Mobile,Paid Search,site_visit,
EVT00091425,CUST102347,8f80fe23-242,2024-10-31 00:47:00,Mobile,Paid Search,site_visit,
EVT00091426,CUST102347,8f80fe23-242,2024-10-31 00:49:00,Mobile,Paid Search,product_view,PROD1002
EVT00091427,CUST103576,5729c46b-bcc,2024-06-16 04:12:00,Mobile,Paid Search,site_visit,
EVT00091428,CUST103576,5729c46b-bcc,2024-06-16 04:14:00,Mobile,Paid Search,product_view,PROD1100
EVT00091429,CUST102080,d85859e0-674,2025-05-09 03:39:00,Mobile,Organic Search,site_visit,
EVT00091430,CUST102080,d85859e0-674,2025-05-09 03:44:00,Mobile,Organic Search,product_view,PROD1141
EVT00091431,CUST102080,d85859e0-674,2025-05-09 03:47:00,Mobile,Organic Search,add_to_cart,PROD1188
EVT00091432,CUST102080,d85859e0-674,2025-05-09 03:48:00,Mobile,Organic Search,checkout_start,PROD1254
EVT00091433,CUST106352,5866b920-522,2024-04-21 15:25:00,Mobile,Social Media,site_visit,
EVT00091434,CUST106352,5866b920-522,2024-04-21 15:27:00,Mobile,Social Media,product_view,PROD1064
EVT00091435,CUST104350,d76309b6-d21,2024-12-10 20:04:00,Tablet,Paid Search,site_visit,
EVT00091436,CUST104350,d76309b6-d21,2024-12-10 20:05:00,Tablet,Paid Search,product_view,PROD1237
EVT00091437,CUST104350,d76309b6-d21,2024-12-10 20:09:00,Tablet,Paid Search,add_to_cart,PROD1116
EVT00091438,CUST104350,d76309b6-d21,2024-12-10 20:10:00,Tablet,Paid Search,checkout_start,PROD1162
EVT00091439,CUST104350,d76309b6-d21,2024-12-10 20:14:00,Tablet,Paid Search,purchase,PROD1096
EVT00091440,CUST102899,3893ebe3-954,2023-10-28 17:14:00,Desktop,Paid Search,site_visit,
EVT00091441,CUST102899,3893ebe3-954,2023-10-28 17:18:00,Desktop,Paid Search,product_view,PROD1079
EVT00091442,CUST103633,24c66c3e-330,2024-04-05 01:25:00,Tablet,Organic Search,site_visit,
EVT00091443,CUST105745,02d0a372-0c8,2023-11-30 16:16:00,Mobile,Organic Search,site_visit,
EVT00091444,CUST105745,02d0a372-0c8,2023-11-30 16:17:00,Mobile,Organic Search,product_view,PROD1055
EVT00091445,CUST102301,d151995a-30d,2024-07-31 08:04:00,Mobile,Paid Search,site_visit,
EVT00091446,CUST100336,350fff80-4cc,2025-05-02 19:02:00,Desktop,Organic Search,site_visit,
EVT00091447,,25489e6a-31d,2023-12-02 09:07:00,Desktop,Email,site_visit,
EVT00091448,,25489e6a-31d,2023-12-02 09:12:00,Desktop,Email,product_view,PROD1076
EVT00091449,,176d1cc7-ce5,2024-12-18 23:59:00,Tablet,Direct,site_visit,
EVT00091450,,176d1cc7-ce5,2024-12-19 00:04:00,Tablet,Direct,product_view,PROD1124
EVT00091451,CUST103180,d2387dc5-8f6,2023-07-09 07:07:00,Mobile,Paid Search,site_visit,
EVT00091452,,72c32651-839,2024-11-07 00:38:00,Mobile,Email,site_visit,
EVT00091453,,72c32651-839,2024-11-07 00:40:00,Mobile,Email,product_view,PROD1070
EVT00091454,,72c32651-839,2024-11-07 00:45:00,Mobile,Email,add_to_cart,PROD1104
EVT00091455,,72c32651-839,2024-11-07 00:48:00,Mobile,Email,checkout_start,PROD1223
EVT00091456,,f7f8f5a6-f82,2024-03-28 08:38:00,Desktop,Paid Search,site_visit,
EVT00091457,,f7f8f5a6-f82,2024-03-28 08:39:00,Desktop,Paid Search,product_view,PROD1003
EVT00091458,,f7f8f5a6-f82,2024-03-28 08:42:00,Desktop,Paid Search,add_to_cart,PROD1141
EVT00091459,CUST102302,8c10026f-191,2025-05-30 14:15:00,Mobile,Referral,site_visit,
EVT00091460,CUST102302,8c10026f-191,2025-05-30 14:20:00,Mobile,Referral,product_view,PROD1204
EVT00091461,CUST102797,5fa0106d-b5a,2024-08-07 13:32:00,Mobile,Direct,site_visit,
EVT00091462,CUST102797,5fa0106d-b5a,2024-08-07 13:34:00,Mobile,Direct,product_view,PROD1253
EVT00091463,CUST102797,5fa0106d-b5a,2024-08-07 13:36:00,Mobile,Direct,add_to_cart,PROD1167
EVT00091464,CUST102797,5fa0106d-b5a,2024-08-07 13:39:00,Mobile,Direct,checkout_start,PROD1020
EVT00091465,CUST102797,5fa0106d-b5a,2024-08-07 13:40:00,Mobile,Direct,purchase,PROD1221
EVT00091466,CUST106960,e456afa4-706,2025-11-21 06:40:00,Desktop,Organic Search,site_visit,
EVT00091467,CUST106960,e456afa4-706,2025-11-21 06:45:00,Desktop,Organic Search,product_view,PROD1093
EVT00091468,CUST106960,e456afa4-706,2025-11-21 06:46:00,Desktop,Organic Search,add_to_cart,PROD1152
EVT00091469,CUST106960,e456afa4-706,2025-11-21 06:51:00,Desktop,Organic Search,checkout_start,PROD1090
EVT00091470,CUST106960,e456afa4-706,2025-11-21 06:54:00,Desktop,Organic Search,purchase,PROD1168
EVT00091471,CUST103424,75a528c7-424,2024-12-12 21:29:00,Mobile,Paid Search,site_visit,
EVT00091472,CUST103424,75a528c7-424,2024-12-12 21:30:00,Mobile,Paid Search,product_view,PROD1170
EVT00091473,,0904f013-7b0,2024-03-29 02:31:00,Desktop,Paid Search,site_visit,
EVT00091474,,0904f013-7b0,2024-03-29 02:32:00,Desktop,Paid Search,product_view,PROD1223
EVT00091475,CUST103415,ed644be5-03d,2023-12-31 11:28:00,Mobile,Organic Search,site_visit,
EVT00091476,CUST101820,b0e88377-c4b,2023-08-19 01:02:00,Desktop,Organic Search,site_visit,
EVT00091477,CUST101820,b0e88377-c4b,2023-08-19 01:07:00,Desktop,Organic Search,product_view,PROD1024
EVT00091478,CUST101820,b0e88377-c4b,2023-08-19 01:10:00,Desktop,Organic Search,add_to_cart,PROD1038
EVT00091479,CUST102244,0158e40c-ed1,2025-01-17 13:03:00,Tablet,Organic Search,site_visit,
EVT00091480,CUST102244,0158e40c-ed1,2025-01-17 13:04:00,Tablet,Organic Search,product_view,PROD1138
EVT00091481,CUST100936,2edf4ff7-5ad,2023-10-18 04:07:00,Mobile,Social Media,site_visit,
EVT00091482,CUST100936,2edf4ff7-5ad,2023-10-18 04:09:00,Mobile,Social Media,product_view,PROD1242
EVT00091483,CUST101217,b2f2cdc2-233,2025-07-16 16:05:00,Mobile,Organic Search,site_visit,
EVT00091484,CUST101217,b2f2cdc2-233,2025-07-16 16:06:00,Mobile,Organic Search,product_view,PROD1132
EVT00091485,CUST101217,b2f2cdc2-233,2025-07-16 16:08:00,Mobile,Organic Search,add_to_cart,PROD1064
EVT00091486,CUST101217,b2f2cdc2-233,2025-07-16 16:10:00,Mobile,Organic Search,checkout_start,PROD1071
EVT00091487,CUST101217,b2f2cdc2-233,2025-07-16 16:12:00,Mobile,Organic Search,purchase,PROD1052
EVT00091488,CUST101915,cf2e930b-095,2025-12-04 19:17:00,Mobile,Organic Search,site_visit,
EVT00091489,CUST101915,cf2e930b-095,2025-12-04 19:19:00,Mobile,Organic Search,product_view,PROD1258
EVT00091490,,fa2563a2-af1,2023-12-16 09:00:00,Mobile,Social Media,site_visit,
EVT00091491,CUST103636,a92c3b99-08a,2025-05-13 12:04:00,Desktop,Referral,site_visit,
EVT00091492,CUST103636,a92c3b99-08a,2025-05-13 12:09:00,Desktop,Referral,product_view,PROD1110
EVT00091493,CUST104741,e8669172-8aa,2024-02-24 20:11:00,Desktop,Email,site_visit,
EVT00091494,,5acec81c-170,2023-12-11 18:28:00,Desktop,Paid Search,site_visit,
EVT00091495,,5acec81c-170,2023-12-11 18:32:00,Desktop,Paid Search,product_view,PROD1066
EVT00091496,,5acec81c-170,2023-12-11 18:33:00,Desktop,Paid Search,add_to_cart,PROD1108
EVT00091497,,5acec81c-170,2023-12-11 18:36:00,Desktop,Paid Search,checkout_start,PROD1163
EVT00091498,CUST104900,895afc0a-412,2024-03-08 08:59:00,Desktop,Organic Search,site_visit,
EVT00091499,,bcce71c3-c8c,2025-11-24 14:23:00,Mobile,Referral,site_visit,
EVT00091500,,bcce71c3-c8c,2025-11-24 14:25:00,Mobile,Referral,product_view,PROD1240
EVT00091501,,70dc89fd-d3e,2024-04-02 01:08:00,Mobile,Organic Search,site_visit,
EVT00091502,CUST100887,01fa18b9-7f7,2024-10-18 15:26:00,Desktop,Organic Search,site_visit,
EVT00091503,CUST100887,01fa18b9-7f7,2024-10-18 15:28:00,Desktop,Organic Search,product_view,PROD1251
EVT00091504,CUST100887,01fa18b9-7f7,2024-10-18 15:31:00,Desktop,Organic Search,add_to_cart,PROD1045
EVT00091505,,e1a6a5fd-a2c,2024-06-01 05:38:00,Mobile,Direct,site_visit,
EVT00091506,,c51431ef-b99,2024-12-03 16:23:00,Mobile,Email,site_visit,
EVT00091507,,c51431ef-b99,2024-12-03 16:25:00,Mobile,Email,product_view,PROD1058
EVT00091508,CUST106755,546e8f9a-609,2025-03-10 04:29:00,Desktop,Paid Search,site_visit,
EVT00091509,CUST106755,546e8f9a-609,2025-03-10 04:33:00,Desktop,Paid Search,product_view,PROD1228
EVT00091510,CUST104345,2c72fad4-67e,2025-12-16 21:06:00,Mobile,Paid Search,site_visit,
EVT00091511,CUST106884,df27ea03-2fd,2023-11-09 19:21:00,Mobile,Email,site_visit,
EVT00091512,CUST104870,876f46b6-7b2,2024-06-04 16:53:00,Mobile,Paid Search,site_visit,
EVT00091513,CUST104870,876f46b6-7b2,2024-06-04 16:58:00,Mobile,Paid Search,product_view,PROD1252
EVT00091514,CUST104466,2a3d50c0-581,2024-09-11 09:35:00,Mobile,Referral,site_visit,
EVT00091515,CUST102819,94caac21-c2f,2024-06-08 03:55:00,Mobile,Referral,site_visit,
EVT00091516,CUST102819,94caac21-c2f,2024-06-08 03:58:00,Mobile,Referral,product_view,PROD1153
EVT00091517,CUST106646,4dc1a875-e57,2023-03-26 16:09:00,Desktop,Paid Search,site_visit,
EVT00091518,CUST100117,401da4d3-1be,2024-11-05 22:27:00,Mobile,Direct,site_visit,
EVT00091519,CUST100117,401da4d3-1be,2024-11-05 22:29:00,Mobile,Direct,product_view,PROD1121
EVT00091520,CUST100117,401da4d3-1be,2024-11-05 22:31:00,Mobile,Direct,add_to_cart,PROD1072
EVT00091521,,ba35e103-aef,2023-12-01 22:05:00,Mobile,Organic Search,site_visit,
EVT00091522,,ba35e103-aef,2023-12-01 22:10:00,Mobile,Organic Search,product_view,PROD1122
EVT00091523,CUST101111,6dc0bb8c-7e3,2024-08-09 14:05:00,Mobile,Social Media,site_visit,
EVT00091524,CUST102879,ece79c22-17f,2023-11-27 15:36:00,Desktop,Social Media,site_visit,
EVT00091525,CUST100755,de9d4527-863,2023-11-04 05:58:00,Tablet,Organic Search,site_visit,
EVT00091526,,6c55b978-d51,2025-12-23 09:46:00,Mobile,Direct,site_visit,
EVT00091527,,6c55b978-d51,2025-12-23 09:50:00,Mobile,Direct,product_view,PROD1187
EVT00091528,CUST103983,dad61162-0c1,2023-03-21 19:57:00,Mobile,Direct,site_visit,
EVT00091529,CUST101879,6c2e9ae5-4d3,2025-03-05 05:20:00,Mobile,Referral,site_visit,
EVT00091530,CUST101879,6c2e9ae5-4d3,2025-03-05 05:21:00,Mobile,Referral,product_view,PROD1157
EVT00091531,,771ad14e-c2b,2024-10-29 11:46:00,Mobile,Social Media,site_visit,
EVT00091532,CUST100477,423f9310-51b,2024-06-14 06:24:00,Mobile,Direct,site_visit,
EVT00091533,CUST100477,423f9310-51b,2024-06-14 06:27:00,Mobile,Direct,product_view,PROD1255
EVT00091534,,df882af3-1ac,2023-12-15 17:48:00,Desktop,Paid Search,site_visit,
EVT00091535,,e7bf3c1a-9f7,2023-10-24 05:52:00,Tablet,Organic Search,site_visit,
EVT00091536,,5cab80f1-ba8,2024-08-08 23:32:00,Mobile,Referral,site_visit,
EVT00091537,CUST101181,9df131e3-cef,2024-05-18 15:33:00,Mobile,Organic Search,site_visit,
EVT00091538,CUST101181,9df131e3-cef,2024-05-18 15:38:00,Mobile,Organic Search,product_view,PROD1019
EVT00091539,CUST101181,9df131e3-cef,2024-05-18 15:42:00,Mobile,Organic Search,add_to_cart,PROD1213
