customer_id,last_order_date,frequency,monetary,recency_days,R_score,F_score,M_score,RFM_score,segment,customer_segment,acquisition_channel
CUST106163,2025-11-02 22:13:00,1,222.12959999999998,59,4,2,2,422,Potential Loyalists,Mainstream,Affiliate
CUST106164,2025-12-15 13:57:00,4,690.6959899999999,16,5,4,4,544,Champions,Mainstream,Organic Search
CUST106165,2025-10-27 10:51:00,1,260.61,65,4,2,2,422,Potential Loyalists,Mainstream,Paid Search
CUST106167,2024-10-12 00:37:00,4,455.65776,445,2,4,3,243,Loyal Customers,Premium,Direct
CUST106168,2025-12-03 06:53:00,11,1845.33709,28,5,5,5,555,Champions,Mainstream,Organic Search
CUST106169,2025-11-14 17:16:00,8,1346.2942600000001,47,5,5,5,555,Champions,Mainstream,Direct
CUST106170,2025-12-14 10:39:00,29,5246.20269,17,5,5,5,555,Champions,Mainstream,Organic Search
CUST106173,2025-10-19 20:04:00,7,936.59546,73,4,5,4,454,Champions,Mainstream,Social Media
CUST106174,2025-08-28 13:43:00,1,217.97,125,4,2,2,422,Potential Loyalists,Mainstream,Affiliate
CUST106175,2025-12-06 11:01:00,3,1679.2251199999998,25,5,4,5,545,Champions,Mainstream,Direct
CUST106176,2024-11-06 08:27:00,3,443.91,420,2,4,3,243,Loyal Customers,Budget,Paid Search
CUST106177,2025-06-12 08:46:00,1,32.78,202,3,2,1,321,Others,Premium,Email
CUST106178,2024-11-04 10:34:00,2,122.6,422,2,3,1,231,At Risk,Premium,Referral
CUST106179,2024-11-29 12:26:00,5,660.63248,397,2,5,4,254,Loyal Customers,Premium,Social Media
CUST106181,2025-09-30 20:27:00,2,256.32,92,4,3,2,432,Potential Loyalists,Mainstream,Organic Search
CUST106182,2024-01-26 09:22:00,4,1556.4041,705,1,4,5,145,Loyal Customers,Premium,Affiliate
CUST106183,2025-05-11 14:14:00,2,164.09431999999998,234,3,3,2,332,At Risk,Mainstream,Social Media
CUST106184,2023-03-05 14:26:00,2,300.98130000000003,1032,1,3,2,132,Others,Budget,Social Media
CUST106185,2025-10-04 06:57:00,3,632.69,88,4,4,4,444,Champions,Budget,Social Media
CUST106186,2025-12-09 11:47:00,1,253.94212,22,5,2,2,522,Potential Loyalists,Budget,Paid Search
CUST106187,2025-08-10 04:28:00,6,1163.46842,143,4,5,5,455,Champions,Budget,Paid Search
CUST106189,2025-10-06 14:29:00,7,1213.36072,86,4,5,5,455,Champions,Premium,Paid Search
CUST106191,2025-05-22 14:10:00,2,746.16138,223,3,3,4,334,At Risk,Premium,Paid Search
CUST106192,2025-06-04 22:15:00,3,543.6700000000001,210,3,4,3,343,Loyal Customers,Premium,Organic Search
CUST106193,2024-07-03 01:13:00,4,1322.553,546,2,4,5,245,Loyal Customers,Premium,Social Media
CUST106194,2025-11-10 00:37:00,2,504.53999999999996,51,5,3,3,533,Potential Loyalists,Mainstream,Direct
CUST106195,2023-12-18 01:53:00,1,69.09687,744,1,2,1,121,Lost Customers,Premium,Paid Search
CUST106196,2025-10-15 14:23:00,2,636.7736199999999,77,4,3,4,434,Potential Loyalists,Budget,Paid Search
CUST106198,2025-04-24 04:40:00,1,367.76,251,3,2,3,323,Others,Budget,Social Media
CUST106202,2025-07-27 18:04:00,3,1155.9052000000001,157,4,4,5,445,Champions,Premium,Social Media
CUST106203,2023-11-21 22:36:00,2,254.93,771,1,3,2,132,Others,Budget,Direct
CUST106204,2025-11-27 17:17:00,4,539.33993,34,5,4,3,543,Loyal Customers,Premium,Affiliate
CUST106205,2024-01-13 08:05:00,2,75.40072,718,1,3,1,131,Others,Budget,Referral
CUST106209,2024-11-01 19:53:00,2,162.06192,425,2,3,2,232,At Risk,Mainstream,Paid Search
CUST106210,2023-11-22 10:40:00,1,182.63419,770,1,2,2,122,Lost Customers,Budget,Organic Search
CUST106211,2025-03-17 18:44:00,6,1526.74552,289,3,5,5,355,Loyal Customers,Premium,Paid Search
CUST106213,2025-04-27 13:06:00,1,146.13,248,3,2,1,321,Others,Premium,Referral
CUST106214,2025-05-17 09:41:00,2,84.6072,228,3,3,1,331,At Risk,Budget,Email
CUST106215,2023-05-07 23:50:00,1,53.08,968,1,2,1,121,Lost Customers,Budget,Referral
CUST106216,2025-12-29 22:59:00,10,1720.89996,2,5,5,5,555,Champions,Budget,Email
CUST106217,2024-03-22 16:07:00,1,382.68,649,1,2,3,123,Lost Customers,Mainstream,Direct
CUST106219,2025-09-09 14:54:00,1,198.90176999999997,113,4,2,2,422,Potential Loyalists,Mainstream,Organic Search
CUST106220,2025-01-19 13:03:00,2,486.70438,346,3,3,3,333,At Risk,Budget,Social Media
CUST106221,2025-11-13 13:32:00,1,174.1,48,5,2,2,522,Potential Loyalists,Mainstream,Direct
CUST106223,2024-05-12 02:47:00,3,734.6516999999999,598,2,4,4,244,Loyal Customers,Mainstream,Affiliate
CUST106225,2025-03-03 05:00:00,2,357.77338,303,3,3,3,333,At Risk,Mainstream,Organic Search
CUST106228,2025-12-23 01:25:00,13,1720.62334,8,5,5,5,555,Champions,Budget,Email
CUST106229,2024-08-31 08:10:00,1,316.54,487,2,2,3,223,Lost Customers,Premium,Social Media
CUST106230,2024-11-19 10:38:00,2,430.03329,407,2,3,3,233,At Risk,Premium,Paid Search
CUST106231,2024-11-21 15:13:00,1,240.83640000000003,405,2,2,2,222,Lost Customers,Mainstream,Social Media
CUST106232,2023-03-21 03:56:00,1,199.3808,1016,1,2,2,122,Lost Customers,Premium,Direct
CUST106233,2025-08-31 22:55:00,1,66.51,122,4,2,1,421,Potential Loyalists,Mainstream,Organic Search
CUST106234,2025-02-28 21:20:00,3,515.6,306,3,4,3,343,Loyal Customers,Premium,Email
CUST106235,2025-07-13 11:44:00,6,1200.2435500000001,171,3,5,5,355,Loyal Customers,Mainstream,Organic Search
CUST106237,2025-09-24 21:39:00,2,236.00014000000002,98,4,3,2,432,Potential Loyalists,Premium,Email
CUST106238,2023-06-23 15:40:00,2,255.73831,922,1,3,2,132,Others,Premium,Paid Search
CUST106239,2023-12-15 05:17:00,1,58.9,747,1,2,1,121,Lost Customers,Mainstream,Referral
CUST106240,2025-12-10 01:52:00,8,1051.23299,21,5,5,5,555,Champions,Premium,Email
CUST106241,2025-09-12 12:05:00,7,2102.17057,110,4,5,5,455,Champions,Mainstream,Organic Search
CUST106242,2025-10-15 11:20:00,4,625.4094,77,4,4,4,444,Champions,Mainstream,Direct
CUST106243,2023-05-07 17:09:00,1,66.18,969,1,2,1,121,Lost Customers,Premium,Referral
CUST106244,2025-05-11 09:26:00,2,339.71,234,3,3,3,333,At Risk,Mainstream,Social Media
CUST106245,2025-06-24 12:23:00,1,150.9,190,3,2,1,321,Others,Premium,Paid Search
CUST106246,2024-08-05 06:17:00,1,345.75622999999996,513,2,2,3,223,Lost Customers,Premium,Social Media
CUST106247,2025-12-18 13:32:00,40,7750.36037,13,5,5,5,555,Champions,Budget,Organic Search
CUST106248,2025-11-26 23:51:00,16,3319.88356,34,5,5,5,555,Champions,Premium,Organic Search
CUST106249,2025-06-05 09:48:00,2,334.48,209,3,3,3,333,At Risk,Budget,Email
CUST106253,2023-12-26 11:04:00,2,306.73,736,1,3,3,133,Others,Premium,Email
CUST106254,2025-11-20 09:05:00,1,325.75,41,5,2,3,523,Potential Loyalists,Mainstream,Email
CUST106255,2024-01-20 07:23:00,3,364.02605,711,1,4,3,143,Loyal Customers,Budget,Direct
CUST106257,2023-04-13 09:41:00,1,70.27,993,1,2,1,121,Lost Customers,Mainstream,Social Media
CUST106258,2024-08-14 05:57:00,2,192.48062000000002,504,2,3,2,232,At Risk,Mainstream,Organic Search
CUST106259,2024-03-10 21:01:00,2,804.89,661,1,3,4,134,Others,Budget,Organic Search
CUST106260,2023-06-19 05:33:00,1,279.51428000000004,926,1,2,2,122,Lost Customers,Mainstream,Social Media
CUST106263,2023-07-07 08:28:00,1,260.61,908,1,2,2,122,Lost Customers,Premium,Paid Search
CUST106265,2024-01-18 02:57:00,2,209.44,713,1,3,2,132,Others,Premium,Organic Search
CUST106266,2024-11-11 22:40:00,2,168.63212,415,2,3,2,232,At Risk,Mainstream,Paid Search
CUST106267,2025-09-14 16:02:00,2,410.94,108,4,3,3,433,Potential Loyalists,Mainstream,Paid Search
CUST106268,2025-12-13 02:45:00,7,970.6087,18,5,5,4,554,Champions,Mainstream,Email
CUST106270,2023-02-03 21:07:00,1,142.87023000000002,1062,1,2,1,121,Lost Customers,Premium,Affiliate
CUST106272,2025-12-10 07:12:00,3,565.42454,21,5,4,4,544,Champions,Premium,Direct
CUST106275,2025-09-19 01:29:00,6,1685.78955,103,4,5,5,455,Champions,Mainstream,Paid Search
CUST106276,2025-07-24 11:09:00,5,314.31403,160,4,5,3,453,Loyal Customers,Mainstream,Affiliate
CUST106277,2025-11-05 21:14:00,9,2196.23911,56,4,5,5,455,Champions,Budget,Affiliate
CUST106279,2025-12-13 16:32:00,7,1552.87273,18,5,5,5,555,Champions,Budget,Social Media
CUST106280,2025-12-19 19:22:00,26,6557.56758,12,5,5,5,555,Champions,Mainstream,Paid Search
CUST106283,2025-10-27 12:53:00,14,4129.96802,65,4,5,5,455,Champions,Budget,Paid Search
CUST106284,2023-03-04 11:39:00,1,64.71,1033,1,2,1,121,Lost Customers,Mainstream,Social Media
CUST106285,2025-01-07 22:07:00,1,100.53835999999998,358,2,2,1,221,Lost Customers,Budget,Referral
CUST106286,2025-07-07 21:08:00,10,1779.85,177,3,5,5,355,Loyal Customers,Budget,Direct
CUST106288,2024-05-14 09:15:00,2,269.1,596,2,3,2,232,At Risk,Budget,Organic Search
CUST106290,2025-11-29 05:17:00,4,1065.41546,32,5,4,5,545,Champions,Budget,Email
CUST106291,2023-02-09 18:28:00,2,247.63935,1056,1,3,2,132,Others,Mainstream,Social Media
CUST106294,2023-10-30 21:10:00,1,130.86,793,1,2,1,121,Lost Customers,Mainstream,Paid Search
CUST106295,2025-11-14 00:07:00,7,1101.30971,47,5,5,5,555,Champions,Budget,Organic Search
CUST106297,2025-02-06 07:40:00,2,625.86,328,3,3,4,334,At Risk,Mainstream,Organic Search
CUST106298,2025-12-11 23:45:00,2,42.10746,19,5,3,1,531,Potential Loyalists,Premium,Organic Search
CUST106299,2025-10-30 10:26:00,3,686.53,62,4,4,4,444,Champions,Budget,Organic Search
CUST106301,2025-10-18 19:34:00,12,1685.38635,74,4,5,5,455,Champions,Premium,Email
CUST106302,2025-01-17 10:37:00,1,71.81,348,3,2,1,321,Others,Budget,Paid Search
CUST106303,2025-11-27 16:14:00,2,526.99,34,5,3,3,533,Potential Loyalists,Budget,Direct
CUST106304,2025-03-01 16:38:00,6,799.6,305,3,5,4,354,Loyal Customers,Mainstream,Email
CUST106305,2025-11-28 01:34:00,4,339.69913,33,5,4,3,543,Loyal Customers,Premium,Paid Search
CUST106306,2023-06-05 07:49:00,2,628.905,940,1,3,4,134,Others,Budget,Paid Search
CUST106308,2025-12-14 00:44:00,6,1415.38904,17,5,5,5,555,Champions,Mainstream,Paid Search
CUST106309,2024-07-11 16:31:00,1,140.38008000000002,538,2,2,1,221,Lost Customers,Mainstream,Email
CUST106310,2024-08-06 15:52:00,1,157.61,512,2,2,2,222,Lost Customers,Mainstream,Affiliate
CUST106313,2025-03-28 19:03:00,6,1079.56351,278,3,5,5,355,Loyal Customers,Mainstream,Direct
CUST106314,2023-04-12 16:31:00,1,407.90999999999997,994,1,2,3,123,Lost Customers,Mainstream,Social Media
CUST106315,2024-05-03 12:54:00,2,410.88,607,2,3,3,233,At Risk,Mainstream,Social Media
CUST106316,2024-08-13 10:48:00,2,574.8000000000001,505,2,3,4,234,At Risk,Budget,Social Media
CUST106317,2024-07-07 17:57:00,1,43.76,542,2,2,1,221,Lost Customers,Mainstream,Paid Search
CUST106319,2023-12-08 08:14:00,1,182.40765,754,1,2,2,122,Lost Customers,Mainstream,Affiliate
CUST106320,2024-05-03 01:02:00,2,344.16999999999996,607,2,3,3,233,At Risk,Mainstream,Email
CUST106321,2024-02-25 21:15:00,4,599.46176,675,1,4,4,144,Loyal Customers,Premium,Organic Search
CUST106322,2025-07-17 01:06:00,2,426.48,167,3,3,3,333,At Risk,Mainstream,Affiliate
CUST106323,2023-12-19 22:55:00,1,190.88,743,1,2,2,122,Lost Customers,Mainstream,Organic Search
CUST106325,2025-06-14 03:47:00,1,132.2,200,3,2,1,321,Others,Budget,Affiliate
CUST106327,2025-09-24 23:18:00,2,184.10549999999998,97,4,3,2,432,Potential Loyalists,Budget,Referral
CUST106328,2025-10-22 19:16:00,2,698.2,70,4,3,4,434,Potential Loyalists,Budget,Paid Search
CUST106329,2024-08-03 23:34:00,3,462.00748,514,2,4,3,243,Loyal Customers,Premium,Organic Search
CUST106331,2025-11-13 18:05:00,12,3005.1936299999998,48,5,5,5,555,Champions,Mainstream,Paid Search
CUST106332,2023-08-20 16:36:00,3,1134.48,864,1,4,5,145,Loyal Customers,Budget,Direct
CUST106333,2025-09-24 13:18:00,3,422.11728,98,4,4,3,443,Loyal Customers,Budget,Referral
CUST106335,2025-02-03 10:45:00,3,679.16371,331,3,4,4,344,Loyal Customers,Premium,Direct
CUST106336,2025-12-11 02:29:00,37,5136.48869,20,5,5,5,555,Champions,Mainstream,Affiliate
CUST106337,2025-08-18 01:03:00,2,447.82,135,4,3,3,433,Potential Loyalists,Premium,Direct
CUST106338,2025-09-11 08:33:00,3,445.12,111,4,4,3,443,Loyal Customers,Mainstream,Organic Search
CUST106340,2025-11-30 15:33:00,3,534.3199999999999,31,5,4,3,543,Loyal Customers,Mainstream,Organic Search
CUST106341,2024-02-21 01:37:00,5,1566.8899999999999,679,1,5,5,155,Loyal Customers,Budget,Paid Search
CUST106342,2025-09-11 23:25:00,1,793.8699999999999,110,4,2,4,424,Potential Loyalists,Mainstream,Direct
CUST106344,2024-06-30 03:49:00,2,218.03,549,2,3,2,232,At Risk,Budget,Paid Search
CUST106346,2025-10-21 09:03:00,4,464.6008,71,4,4,3,443,Loyal Customers,Mainstream,Affiliate
CUST106347,2025-07-21 05:54:00,2,199.83749999999998,163,3,3,2,332,At Risk,Premium,Email
CUST106348,2025-06-22 22:31:00,3,803.76,192,3,4,4,344,Loyal Customers,Premium,Paid Search
CUST106349,2025-09-25 19:12:00,9,2612.10961,97,4,5,5,455,Champions,Budget,Paid Search
CUST106350,2024-08-09 19:06:00,1,585.61,509,2,2,4,224,Lost Customers,Mainstream,Social Media
CUST106352,2025-10-11 19:28:00,2,206.56,81,4,3,2,432,Potential Loyalists,Premium,Organic Search
CUST106353,2024-11-30 15:31:00,2,104.09,396,2,3,1,231,At Risk,Budget,Organic Search
CUST106354,2025-01-13 11:40:00,3,415.98843,352,2,4,3,243,Loyal Customers,Premium,Referral
CUST106355,2025-10-09 11:19:00,2,388.74,83,4,3,3,433,Potential Loyalists,Premium,Direct
CUST106356,2024-08-10 02:29:00,1,86.17,508,2,2,1,221,Lost Customers,Mainstream,Affiliate
CUST106359,2025-11-30 04:18:00,2,142.85451999999998,31,5,3,1,531,Potential Loyalists,Budget,Affiliate
CUST106360,2024-10-21 23:40:00,1,71.81,435,2,2,1,221,Lost Customers,Premium,Email
CUST106361,2025-09-10 20:37:00,6,1092.72,112,4,5,5,455,Champions,Mainstream,Email
CUST106362,2025-02-09 07:58:00,2,477.98,325,3,3,3,333,At Risk,Premium,Paid Search
CUST106363,2025-12-11 00:11:00,10,2925.1548500000004,20,5,5,5,555,Champions,Mainstream,Social Media
CUST106364,2023-04-08 02:16:00,1,300.03,998,1,2,2,122,Lost Customers,Premium,Paid Search
CUST106365,2025-10-08 07:47:00,4,1065.80776,84,4,4,5,445,Champions,Premium,Direct
CUST106367,2025-12-05 01:18:00,43,6594.87303,26,5,5,5,555,Champions,Budget,Organic Search
CUST106368,2024-07-08 09:40:00,2,115.39716999999999,541,2,3,1,231,At Risk,Mainstream,Affiliate
CUST106370,2023-11-26 05:58:00,2,189.94696,766,1,3,2,132,Others,Budget,Referral
CUST106371,2025-05-05 04:17:00,2,221.91486,240,3,3,2,332,At Risk,Mainstream,Email
CUST106373,2025-09-13 04:54:00,6,816.65052,109,4,5,4,454,Champions,Mainstream,Organic Search
CUST106377,2025-11-30 19:59:00,27,4982.61109,31,5,5,5,555,Champions,Mainstream,Organic Search
CUST106378,2025-10-02 17:10:00,9,1594.54331,90,4,5,5,455,Champions,Mainstream,Organic Search
CUST106379,2024-07-10 21:33:00,2,112.1218,539,2,3,1,231,At Risk,Budget,Social Media
CUST106380,2025-09-24 14:15:00,7,1903.85914,98,4,5,5,455,Champions,Mainstream,Organic Search
CUST106381,2023-08-21 20:13:00,1,94.86,863,1,2,1,121,Lost Customers,Mainstream,Paid Search
CUST106382,2024-08-30 13:49:00,1,46.51,488,2,2,1,221,Lost Customers,Premium,Organic Search
CUST106383,2025-10-01 07:32:00,20,2657.39586,91,4,5,5,455,Champions,Mainstream,Social Media
CUST106384,2025-08-03 10:55:00,1,44.5269,150,4,2,1,421,Potential Loyalists,Budget,Email
CUST106385,2023-12-18 13:41:00,3,878.24579,744,1,4,4,144,Loyal Customers,Budget,Organic Search
CUST106388,2024-01-11 20:31:00,3,1267.11,720,1,4,5,145,Loyal Customers,Budget,Email
CUST106389,2024-12-08 00:50:00,3,257.03634,388,2,4,2,242,Loyal Customers,Premium,Organic Search
CUST106390,2024-02-12 07:22:00,1,16.39,688,1,2,1,121,Lost Customers,Premium,Direct
CUST106391,2025-12-17 01:22:00,9,2024.19806,14,5,5,5,555,Champions,Budget,Organic Search
CUST106394,2024-05-09 18:21:00,1,191.65,601,2,2,2,222,Lost Customers,Mainstream,Email
CUST106395,2023-08-05 09:14:00,1,21.87016,879,1,2,1,121,Lost Customers,Premium,Email
CUST106396,2025-12-21 09:24:00,2,625.91,10,5,3,4,534,Potential Loyalists,Budget,Paid Search
CUST106397,2025-02-24 02:13:00,1,133.02,310,3,2,1,321,Others,Mainstream,Organic Search
CUST106399,2025-08-15 08:51:00,1,105.40376,138,4,2,1,421,Potential Loyalists,Premium,Social Media
CUST106400,2024-01-23 17:27:00,1,12.52,708,1,2,1,121,Lost Customers,Budget,Direct
CUST106402,2023-02-18 12:50:00,1,171.70416,1047,1,2,2,122,Lost Customers,Budget,Email
CUST106403,2024-05-13 00:41:00,1,28.54,597,2,2,1,221,Lost Customers,Mainstream,Organic Search
CUST106404,2025-09-28 20:08:00,6,1534.4777,94,4,5,5,455,Champions,Mainstream,Social Media
CUST106405,2025-12-10 13:28:00,3,151.28,21,5,4,1,541,Loyal Customers,Mainstream,Referral
CUST106406,2025-09-18 07:29:00,4,413.58000000000004,104,4,4,3,443,Loyal Customers,Budget,Paid Search
CUST106407,2024-10-12 06:55:00,3,507.44,445,2,4,3,243,Loyal Customers,Budget,Paid Search
CUST106408,2024-12-12 13:30:00,3,597.17626,384,2,4,4,244,Loyal Customers,Budget,Organic Search
CUST106409,2025-01-15 06:50:00,1,54.021330000000006,350,2,2,1,221,Lost Customers,Budget,Organic Search
CUST106410,2023-01-22 04:27:00,1,88.29,1074,1,2,1,121,Lost Customers,Budget,Affiliate
CUST106411,2025-08-14 14:29:00,2,611.36535,139,4,3,4,434,Potential Loyalists,Mainstream,Paid Search
CUST106412,2025-12-12 15:28:00,13,2708.00336,19,5,5,5,555,Champions,Mainstream,Paid Search
CUST106414,2025-09-01 11:48:00,6,811.29916,121,4,5,4,454,Champions,Mainstream,Paid Search
CUST106415,2024-12-11 16:34:00,2,91.06,385,2,3,1,231,At Risk,Budget,Organic Search
CUST106416,2024-12-27 21:19:00,1,71.12686000000001,369,2,2,1,221,Lost Customers,Premium,Paid Search
CUST106418,2025-12-24 19:46:00,11,1806.53693,7,5,5,5,555,Champions,Premium,Paid Search
CUST106419,2025-03-11 06:37:00,1,355.93269999999995,295,3,2,3,323,Others,Mainstream,Referral
CUST106421,2025-11-29 16:34:00,12,2082.3668900000002,32,5,5,5,555,Champions,Premium,Referral
CUST106423,2023-01-23 11:50:00,2,192.97897999999998,1073,1,3,2,132,Others,Premium,Organic Search
CUST106424,2025-07-20 08:43:00,3,323.41260000000005,164,3,4,3,343,Loyal Customers,Mainstream,Affiliate
CUST106425,2025-11-21 21:23:00,5,826.88734,40,5,5,4,554,Champions,Mainstream,Paid Search
CUST106426,2025-03-12 19:53:00,2,176.93,294,3,3,2,332,At Risk,Mainstream,Social Media
CUST106427,2025-09-18 11:58:00,1,31.34624,104,4,2,1,421,Potential Loyalists,Mainstream,Organic Search
CUST106428,2025-03-17 20:14:00,3,206.51532,289,3,4,2,342,Loyal Customers,Mainstream,Paid Search
CUST106430,2025-11-25 16:11:00,11,2193.4157299999997,36,5,5,5,555,Champions,Mainstream,Social Media
CUST106431,2023-02-25 11:45:00,1,142.64327,1040,1,2,1,121,Lost Customers,Budget,Organic Search
CUST106432,2023-08-21 16:39:00,1,392.74,863,1,2,3,123,Lost Customers,Mainstream,Social Media
CUST106433,2025-03-09 01:48:00,2,211.6195,297,3,3,2,332,At Risk,Budget,Organic Search
CUST106435,2025-12-02 07:05:00,4,523.5482,29,5,4,3,543,Loyal Customers,Mainstream,Direct
CUST106436,2023-10-26 21:56:00,2,252.43,797,1,3,2,132,Others,Mainstream,Email
CUST106437,2024-02-14 02:39:00,1,317.17,686,1,2,3,123,Lost Customers,Premium,Organic Search
CUST106438,2025-09-08 04:13:00,5,647.9036600000001,114,4,5,4,454,Champions,Budget,Organic Search
CUST106439,2024-07-15 06:04:00,3,375.6198,534,2,4,3,243,Loyal Customers,Mainstream,Referral
CUST106441,2025-10-24 09:12:00,7,1041.49351,68,4,5,5,455,Champions,Mainstream,Direct
CUST106443,2025-11-28 15:08:00,14,2760.16394,33,5,5,5,555,Champions,Budget,Organic Search
CUST106444,2023-10-11 03:16:00,3,456.80566999999996,812,1,4,3,143,Loyal Customers,Mainstream,Direct
CUST106445,2023-03-17 18:09:00,2,370.2,1020,1,3,3,133,Others,Budget,Paid Search
CUST106447,2025-04-19 16:14:00,1,409.92,256,3,2,3,323,Others,Premium,Affiliate
CUST106448,2024-09-15 14:15:00,2,293.39,472,2,3,2,232,At Risk,Premium,Referral
CUST106449,2025-11-11 15:32:00,4,1039.7497600000002,50,5,4,5,545,Champions,Mainstream,Social Media
CUST106451,2024-06-10 02:55:00,1,185.55,569,2,2,2,222,Lost Customers,Budget,Paid Search
CUST106452,2025-11-29 20:20:00,2,199.65786,32,5,3,2,532,Potential Loyalists,Budget,Referral
CUST106453,2025-06-18 02:23:00,3,181.37577,196,3,4,2,342,Loyal Customers,Mainstream,Affiliate
CUST106454,2024-11-23 05:45:00,2,394.50396,403,2,3,3,233,At Risk,Premium,Direct
CUST106455,2025-04-25 00:04:00,1,1055.25,250,3,2,5,325,Others,Mainstream,Social Media
CUST106456,2025-05-31 22:12:00,7,1800.72107,214,3,5,5,355,Loyal Customers,Mainstream,Organic Search
CUST106457,2025-12-15 23:10:00,4,563.15,15,5,4,4,544,Champions,Budget,Direct
CUST106458,2024-01-14 16:42:00,1,191.2165,717,1,2,2,122,Lost Customers,Mainstream,Organic Search
CUST106460,2023-06-15 09:06:00,1,348.85,930,1,2,3,123,Lost Customers,Mainstream,Organic Search
CUST106462,2024-06-11 22:50:00,1,324.5,568,2,2,3,223,Lost Customers,Budget,Organic Search
CUST106463,2025-12-07 16:47:00,20,4053.32337,24,5,5,5,555,Champions,Premium,Social Media
CUST106464,2024-06-24 20:31:00,1,192.57,555,2,2,2,222,Lost Customers,Premium,Paid Search
CUST106466,2023-12-17 08:13:00,1,90.42,745,1,2,1,121,Lost Customers,Budget,Direct
CUST106467,2025-11-30 10:47:00,14,2276.15108,31,5,5,5,555,Champions,Budget,Paid Search
CUST106468,2025-03-11 17:11:00,2,308.99,295,3,3,3,333,At Risk,Budget,Email
CUST106470,2025-11-28 15:20:00,6,1828.84546,33,5,5,5,555,Champions,Budget,Email
CUST106471,2024-02-13 06:26:00,4,1204.1399999999999,687,1,4,5,145,Loyal Customers,Premium,Social Media
CUST106472,2024-01-13 02:45:00,2,190.71,718,1,3,2,132,Others,Mainstream,Direct
CUST106473,2023-05-17 00:30:00,1,281.4,959,1,2,2,122,Lost Customers,Mainstream,Organic Search
CUST106478,2025-01-03 09:09:00,1,257.02,362,2,2,2,222,Lost Customers,Mainstream,Social Media
CUST106479,2025-09-03 23:44:00,3,98.64,118,4,4,1,441,Loyal Customers,Mainstream,Social Media
CUST106480,2024-08-11 11:21:00,1,28.09,507,2,2,1,221,Lost Customers,Mainstream,Referral
CUST106481,2024-08-02 07:38:00,1,34.266090000000005,516,2,2,1,221,Lost Customers,Mainstream,Organic Search
CUST106482,2025-11-14 17:14:00,12,2525.31365,47,5,5,5,555,Champions,Mainstream,Email
CUST106484,2025-11-15 01:59:00,9,1960.41323,46,5,5,5,555,Champions,Budget,Email
CUST106485,2025-04-08 06:36:00,6,1602.16714,267,3,5,5,355,Loyal Customers,Premium,Affiliate
CUST106486,2025-11-12 06:23:00,32,6062.17155,49,5,5,5,555,Champions,Mainstream,Social Media
CUST106487,2025-01-26 14:53:00,3,636.5148399999999,339,3,4,4,344,Loyal Customers,Premium,Paid Search
CUST106489,2025-12-24 03:28:00,8,1403.58865,7,5,5,5,555,Champions,Mainstream,Paid Search
CUST106490,2024-11-27 22:32:00,4,563.11414,399,2,4,4,244,Loyal Customers,Premium,Social Media
CUST106491,2023-05-07 09:49:00,1,41.3123,969,1,2,1,121,Lost Customers,Mainstream,Paid Search
CUST106492,2025-11-20 13:05:00,4,678.62058,41,5,4,4,544,Champions,Budget,Social Media
CUST106493,2024-07-12 15:42:00,2,491.05196,537,2,3,3,233,At Risk,Mainstream,Direct
CUST106494,2024-01-20 06:42:00,1,144.94,711,1,2,1,121,Lost Customers,Budget,Paid Search
CUST106496,2024-12-01 15:05:00,1,129.88274,395,2,2,1,221,Lost Customers,Budget,Organic Search
CUST106497,2025-07-29 14:04:00,5,1574.17943,155,4,5,5,455,Champions,Budget,Organic Search
CUST106499,2025-06-30 02:49:00,3,200.52999999999997,184,3,4,2,342,Loyal Customers,Mainstream,Referral
CUST106500,2025-12-06 09:09:00,3,235.47555,25,5,4,2,542,Loyal Customers,Mainstream,Direct
CUST106501,2025-08-24 00:27:00,4,1308.11648,129,4,4,5,445,Champions,Budget,Organic Search
CUST106502,2025-02-08 00:24:00,3,477.96000000000004,326,3,4,3,343,Loyal Customers,Mainstream,Paid Search
CUST106503,2024-12-15 14:51:00,2,454.14559999999994,381,2,3,3,233,At Risk,Mainstream,Social Media
CUST106504,2024-07-02 17:13:00,1,79.75,547,2,2,1,221,Lost Customers,Premium,Social Media
CUST106505,2023-09-19 10:56:00,1,60.21,834,1,2,1,121,Lost Customers,Premium,Referral
CUST106506,2024-06-22 04:11:00,1,56.94,557,2,2,1,221,Lost Customers,Premium,Referral
CUST106508,2025-06-05 21:08:00,2,323.44,209,3,3,3,333,At Risk,Mainstream,Paid Search
CUST106509,2025-05-14 14:03:00,2,582.0477,231,3,3,4,334,At Risk,Budget,Affiliate
CUST106510,2025-08-26 05:32:00,2,468.87,127,4,3,3,433,Potential Loyalists,Premium,Affiliate
CUST106511,2025-05-28 15:24:00,1,200.68,217,3,2,2,322,Others,Mainstream,Paid Search
CUST106512,2024-12-06 00:46:00,1,168.59055999999998,390,2,2,2,222,Lost Customers,Budget,Organic Search
CUST106513,2024-06-29 21:55:00,2,407.9685999999999,550,2,3,3,233,At Risk,Budget,Referral
CUST106514,2023-03-31 00:02:00,1,181.77876,1006,1,2,2,122,Lost Customers,Mainstream,Social Media
CUST106516,2024-10-22 10:00:00,1,61.68,435,2,2,1,221,Lost Customers,Premium,Organic Search
CUST106517,2025-02-23 02:55:00,1,204.58792,311,3,2,2,322,Others,Budget,Social Media
