customer_id,signup_date,gender,age,city,country,acquisition_channel,customer_segment
CUST104795,2025-01-14,Female,39,Austin,Usa,Affiliate,Budget
CUST102469,2024-01-10,Male,57,Austin,Usa,Email,Budget
CUST103738,2024-07-29,Female,41,Los Angeles,Usa,Affiliate,Mainstream
CUST104286,2024-10-21,Male,33,Chicago,Usa,Organic Search,Premium
CUST105790,2025-06-22,Female,26,Montreal,Canada,Organic Search,Mainstream
CUST105289,2025-04-04,Male,34,Vancouver,Canada,Organic Search,Mainstream
CUST101716,2023-09-22,Female,48,New York,Usa,Organic Search,Budget
CUST102604,2024-02-04,Female,24,New York,Usa,Social Media,Premium
CUST106586,2025-10-24,Male,58,Phoenix,Usa,Email,Mainstream
CUST101704,2023-09-20,Female,20,Boston,Usa,Organic Search,Budget
CUST102139,2023-11-24,Male,19,Phoenix,Usa,Organic Search,Premium
CUST103239,2024-05-12,Female,41,Los Angeles,Usa,Organic Search,Budget
CUST102383,2023-12-29,Male,33,Austin,Usa,Organic Search,Mainstream
CUST104311,2024-10-26,Male,26,Chicago,Usa,Direct,Mainstream
CUST101285,2023-07-14,Male,50,Denver,Usa,Organic Search,Mainstream
CUST106174,2025-08-20,Female,59,Boston,Usa,Affiliate,Mainstream
CUST106281,2025-09-09,Female,19,Miami,Usa,Paid Search,Mainstream
CUST103930,2024-08-25,Male,29,Phoenix,Usa,Organic Search,Premium
CUST105317,2025-04-08,Male,31,Nashville,Usa,Referral,Budget
CUST101591,2023-09-01,Male,38,Boston,Usa,Direct,Budget
CUST106227,2025-08-29,Female,18,Atlanta,Usa,Social Media,Mainstream
CUST102162,2023-11-27,Female,35,Minneapolis,Usa,Organic Search,Mainstream
CUST102396,2023-12-30,Female,36,Houston,Usa,Organic Search,Premium
CUST100317,2023-02-21,Female,19,Houston,Usa,Affiliate,Premium
CUST106309,2025-09-15,Male,37,Minneapolis,Usa,Email,Mainstream
CUST103111,2024-04-26,Female,51,Vancouver,Canada,Organic Search,Budget
CUST105233,2025-03-27,Female,30,Austin,Usa,Organic Search,Mainstream
CUST105617,2025-05-24,Male,33,Vancouver,Canada,Paid Search,Premium
CUST106827,2025-12-04,Female,31,Chicago,Usa,Referral,Budget
CUST104036,2024-09-09,Female,49,Montreal,Canada,Email,Budget
CUST100795,2023-05-03,Female,37,Chicago,Usa,Email,Mainstream
CUST103020,2024-04-11,Other/Undisclosed,18,Seattle,Usa,Email,Mainstream
CUST101711,2023-09-21,Female,36,Seattle,Usa,Paid Search,Premium
CUST103387,2024-06-04,Female,31,Phoenix,Usa,Affiliate,Mainstream
CUST100036,2023-01-06,Female,33,Toronto,Canada,Paid Search,Budget
CUST104549,2024-12-04,Male,22,Seattle,Usa,Paid Search,Premium
CUST100913,2023-05-21,Female,48,Denver,Usa,Direct,Budget
CUST105295,2025-04-04,Male,30,Atlanta,Usa,Paid Search,Mainstream
CUST103972,2024-08-31,Female,31,New York,Usa,Social Media,Premium
CUST104133,2024-09-26,Male,32,Nashville,Usa,Paid Search,Mainstream
CUST100974,2023-05-30,Female,37,Portland,Usa,Paid Search,Budget
CUST100983,2023-06-01,Female,32,Toronto,Canada,Direct,Premium
CUST105743,2025-06-13,Female,36,Miami,Usa,Social Media,Premium
CUST101418,2023-08-03,Male,35,Minneapolis,Usa,Paid Search,Premium
CUST101560,2023-08-26,Female,52,Miami,Usa,Paid Search,Mainstream
CUST104135,2024-09-26,Female,22,Portland,Usa,Paid Search,Mainstream
CUST105606,2025-05-22,Female,35,Phoenix,Usa,Affiliate,Mainstream
CUST104265,2024-10-17,Female,34,Portland,Usa,Social Media,Mainstream
CUST101355,2023-07-25,Male,56,Seattle,Usa,Email,Mainstream
CUST106581,2025-10-24,Female,56,Unknown,Usa,Social Media,Mainstream
CUST106666,2025-11-08,Male,51,Austin,Usa,Paid Search,Mainstream
CUST100987,2023-06-01,Female,30,San Diego,Usa,Direct,Budget
CUST102682,2024-02-17,Male,18,Portland,Usa,Organic Search,Budget
CUST105047,2025-02-27,Female,35,San Diego,Usa,Affiliate,Mainstream
CUST101640,2023-09-10,Male,36,Atlanta,Usa,Affiliate,Budget
CUST101290,2023-07-15,Female,44,Dallas,Usa,Affiliate,Mainstream
CUST103681,2024-07-22,Female,51,New York,Usa,Organic Search,Mainstream
CUST101380,2023-07-28,Female,18,Toronto,Canada,Social Media,Mainstream
CUST101933,2023-10-24,Female,50,Seattle,Usa,Affiliate,Mainstream
CUST104675,2024-12-24,Male,27,Atlanta,Usa,Social Media,Premium
CUST106380,2025-09-27,Female,28,Austin,Usa,Organic Search,Mainstream
CUST103160,2024-05-03,Female,36,Portland,Usa,Social Media,Budget
CUST102030,2023-11-09,Female,18,Denver,Usa,Referral,Mainstream
CUST100892,2023-05-19,Female,30,Montreal,Canada,Direct,Mainstream
CUST104876,2025-01-29,Male,23,New York,Usa,Paid Search,Budget
CUST104069,2024-09-14,Other/Undisclosed,28,Los Angeles,Usa,Social Media,Mainstream
CUST104255,2024-10-16,Male,29,Toronto,Canada,Paid Search,Mainstream
CUST100002,2023-01-01,Female,27,Minneapolis,Usa,Organic Search,Budget
CUST102109,2023-11-20,Male,21,Portland,Usa,Affiliate,Mainstream
CUST100849,2023-05-12,Male,42,New York,Usa,Affiliate,Mainstream
CUST102737,2024-02-26,Male,42,Denver,Usa,Social Media,Budget
CUST102466,2024-01-09,Male,43,Dallas,Usa,Paid Search,Budget
CUST101914,2023-10-22,Male,18,Dallas,Usa,Organic Search,Budget
CUST101596,2023-09-02,Male,38,New York,Usa,Referral,Mainstream
CUST101913,2023-10-22,Female,45,Los Angeles,Usa,Direct,Mainstream
CUST105139,2025-03-14,Female,34,Portland,Usa,Social Media,Mainstream
CUST106620,2025-10-31,Female,36,Montreal,Canada,Email,Premium
CUST102736,2024-02-25,Female,48,Los Angeles,Usa,Social Media,Budget
CUST100726,2023-04-24,Male,25,Chicago,Usa,Organic Search,Mainstream
CUST100053,2023-01-08,Female,34,Denver,Usa,Organic Search,Mainstream
CUST101796,2023-10-02,Other/Undisclosed,54,Denver,Usa,Organic Search,Premium
CUST103845,2024-08-12,Female,26,Houston,Usa,Social Media,Mainstream
CUST102553,2024-01-24,Female,32,Denver,Usa,Paid Search,Mainstream
CUST102800,2024-03-07,Female,38,New York,Usa,Paid Search,Mainstream
CUST100936,2023-05-25,Male,49,Phoenix,Usa,Direct,Mainstream
CUST105799,2025-06-23,Female,18,Montreal,Canada,Social Media,Mainstream
CUST100824,2023-05-09,Female,44,Atlanta,Usa,Organic Search,Mainstream
CUST104321,2024-10-27,Male,34,Dallas,Usa,Paid Search,Premium
CUST103401,2024-06-05,Female,34,San Diego,Usa,Paid Search,Budget
CUST101389,2023-07-30,Other/Undisclosed,36,Denver,Usa,Paid Search,Budget
CUST103564,2024-07-03,Female,57,Houston,Usa,Direct,Budget
CUST100884,2023-05-17,Male,34,Atlanta,Usa,Social Media,Mainstream
CUST104867,2025-01-27,Male,22,New York,Usa,Paid Search,Mainstream
CUST101868,2023-10-14,Male,36,New York,Usa,Organic Search,Premium
CUST105181,2025-03-20,Male,33,Montreal,Canada,Direct,Premium
CUST100010,2023-01-02,Male,40,Calgary,Canada,Paid Search,Mainstream
CUST103415,2024-06-07,Male,25,Calgary,Canada,Paid Search,Premium
CUST101463,2023-08-09,Female,22,Montreal,Canada,Affiliate,Mainstream
CUST100806,2023-05-05,Female,39,Boston,Usa,Direct,Budget
CUST105527,2025-05-10,Male,24,Calgary,Canada,Direct,Budget
CUST104068,2024-09-14,Male,45,Miami,Usa,Direct,Premium
CUST102108,2023-11-20,Female,42,Dallas,Usa,Paid Search,Budget
CUST105936,2025-07-14,Female,18,Austin,Usa,Social Media,Mainstream
CUST106973,2025-12-26,Male,38,Phoenix,Usa,Referral,Budget
CUST102234,2023-12-08,Female,28,Chicago,Usa,Organic Search,Budget
CUST100963,2023-05-28,Other/Undisclosed,32,Vancouver,Canada,Social Media,Mainstream
CUST104494,2024-11-25,Female,29,Dallas,Usa,Email,Mainstream
CUST102632,2024-02-09,Male,57,Miami,Usa,Referral,Premium
CUST100704,2023-04-21,Male,33,New York,Usa,Social Media,Budget
CUST100431,2023-03-11,Male,22,New York,Usa,Organic Search,Premium
CUST104388,2024-11-06,Male,39,Miami,Usa,Email,Mainstream
CUST100145,2023-01-25,Male,33,San Diego,Usa,Organic Search,Mainstream
CUST102033,2023-11-09,Female,28,Austin,Usa,Referral,Premium
CUST105902,2025-07-08,Female,40,San Diego,Usa,Social Media,Budget
CUST101165,2023-06-27,Female,52,Seattle,Usa,Direct,Budget
CUST103500,2024-06-23,Male,38,Phoenix,Usa,Affiliate,Budget
CUST102050,2023-11-12,Female,38,New York,Usa,Paid Search,Budget
CUST103760,2024-08-01,Male,34,New York,Usa,Organic Search,Budget
CUST102624,2024-02-07,Female,53,Phoenix,Usa,Direct,Mainstream
CUST104484,2024-11-23,Male,24,Houston,Usa,Organic Search,Mainstream
CUST104435,2024-11-13,Female,45,Nashville,Usa,Direct,Mainstream
CUST105601,2025-05-21,Female,48,Chicago,Usa,Affiliate,Premium
CUST105447,2025-04-26,Male,28,Unknown,Usa,Paid Search,Mainstream
CUST104361,2024-11-02,Female,23,Atlanta,Usa,Organic Search,Mainstream
CUST102424,2024-01-04,Male,31,Seattle,Usa,Paid Search,Budget
CUST101262,2023-07-11,Male,50,Portland,Usa,Paid Search,Mainstream
CUST101771,2023-09-29,Male,22,Portland,Usa,Organic Search,Mainstream
CUST103511,2024-06-25,Other/Undisclosed,47,Minneapolis,Usa,Organic Search,Mainstream
CUST100271,2023-02-13,Other/Undisclosed,37,Chicago,Usa,Paid Search,Budget
CUST104792,2025-01-14,Female,35,Portland,Usa,Referral,Mainstream
CUST100244,2023-02-09,Female,33,Miami,Usa,Social Media,Mainstream
CUST106820,2025-12-03,Male,48,Seattle,Usa,Organic Search,Premium
CUST104572,2024-12-09,Female,21,New York,Usa,Paid Search,Premium
CUST102032,2023-11-09,Female,56,New York,Usa,Social Media,Mainstream
CUST106480,2025-10-11,Female,48,Phoenix,Usa,Referral,Mainstream
CUST105556,2025-05-14,Male,20,San Diego,Usa,Organic Search,Mainstream
CUST100813,2023-05-07,Male,39,Seattle,Usa,Direct,Mainstream
CUST103810,2024-08-07,Female,31,Dallas,Usa,Social Media,Mainstream
CUST106979,2025-12-27,Male,33,Phoenix,Usa,Organic Search,Mainstream
CUST105709,2025-06-06,Male,33,Minneapolis,Usa,Paid Search,Premium
CUST101804,2023-10-05,Female,23,Nashville,Usa,Referral,Budget
CUST105974,2025-07-19,Female,31,Dallas,Usa,Organic Search,Mainstream
CUST104346,2024-10-31,Female,35,Toronto,Canada,Email,Budget
CUST102461,2024-01-08,Female,46,Seattle,Usa,Social Media,Mainstream
CUST100545,2023-03-29,Female,30,Atlanta,Usa,Social Media,Budget
CUST103241,2024-05-13,Female,44,Dallas,Usa,Affiliate,Mainstream
CUST100738,2023-04-25,Female,41,Phoenix,Usa,Paid Search,Premium
CUST100310,2023-02-20,Male,55,Dallas,Usa,Referral,Premium
CUST103521,2024-06-26,Other/Undisclosed,28,Nashville,Usa,Direct,Mainstream
CUST101131,2023-06-21,Female,46,Austin,Usa,Paid Search,Budget
CUST106924,2025-12-19,Male,32,Portland,Usa,Affiliate,Budget
CUST104111,2024-09-21,Male,35,Seattle,Usa,Paid Search,Mainstream
CUST102769,2024-03-03,Female,25,Los Angeles,Usa,Paid Search,Budget
CUST100920,2023-05-22,Female,42,Seattle,Usa,Social Media,Premium
CUST103587,2024-07-06,Female,24,Chicago,Usa,Referral,Premium
CUST103959,2024-08-30,Male,32,Miami,Usa,Referral,Mainstream
CUST100038,2023-01-06,Female,42,Miami,Usa,Organic Search,Mainstream
CUST104459,2024-11-17,Male,23,Denver,Usa,Email,Mainstream
CUST104278,2024-10-20,Female,36,Phoenix,Usa,Social Media,Budget
CUST102983,2024-04-04,Male,32,Boston,Usa,Referral,Mainstream
CUST105290,2025-04-04,Male,49,New York,Usa,Affiliate,Mainstream
CUST105217,2025-03-25,Female,18,Portland,Usa,Direct,Mainstream
CUST102667,2024-02-14,Female,29,Dallas,Usa,Organic Search,Premium
CUST103223,2024-05-10,Female,33,Austin,Usa,Social Media,Budget
CUST101182,2023-06-29,Male,36,Seattle,Usa,Email,Budget
CUST106379,2025-09-27,Female,33,Nashville,Usa,Social Media,Budget
CUST100614,2023-04-09,Male,21,Minneapolis,Usa,Direct,Premium
CUST106904,2025-12-16,Female,49,Dallas,Usa,Paid Search,Budget
CUST101466,2023-08-09,Female,25,Boston,Usa,Social Media,Mainstream
CUST104497,2024-11-25,Female,25,Boston,Usa,Referral,Mainstream
CUST103042,2024-04-16,Male,29,Minneapolis,Usa,Affiliate,Mainstream
CUST100934,2023-05-24,Male,29,Chicago,Usa,Organic Search,Mainstream
CUST102419,2024-01-03,Female,47,Montreal,Canada,Social Media,Budget
CUST105085,2025-03-05,Female,20,Atlanta,Usa,Social Media,Premium
CUST106343,2025-09-21,Male,42,Phoenix,Usa,Affiliate,Mainstream
CUST105697,2025-06-03,Female,30,Dallas,Usa,Email,Premium
CUST104822,2025-01-19,Female,29,Dallas,Usa,Organic Search,Budget
CUST100826,2023-05-09,Female,35,Vancouver,Canada,Direct,Mainstream
CUST101521,2023-08-19,Male,36,Toronto,Canada,Referral,Budget
CUST102930,2024-03-28,Female,43,Dallas,Usa,Affiliate,Budget
CUST104232,2024-10-12,Female,53,Montreal,Canada,Social Media,Premium
CUST100628,2023-04-11,Male,33,Chicago,Usa,Affiliate,Mainstream
CUST104430,2024-11-11,Female,33,Montreal,Canada,Paid Search,Premium
CUST103853,2024-08-13,Male,52,Minneapolis,Usa,Direct,Mainstream
CUST100390,2023-03-04,Female,29,Los Angeles,Usa,Organic Search,Premium
CUST104345,2024-10-31,Female,47,Atlanta,Usa,Direct,Mainstream
CUST106854,2025-12-09,Female,53,Chicago,Usa,Affiliate,Mainstream
CUST103990,2024-09-02,Male,40,Portland,Usa,Organic Search,Mainstream
CUST100400,2023-03-06,Female,57,Austin,Usa,Email,Budget
CUST104806,2025-01-16,Male,50,Phoenix,Usa,Paid Search,Mainstream
CUST105135,2025-03-14,Female,46,Boston,Usa,Organic Search,Mainstream
CUST105680,2025-06-01,Female,35,Dallas,Usa,Social Media,Premium
CUST103359,2024-05-31,Female,21,Atlanta,Usa,Direct,Mainstream
CUST100046,2023-01-08,Female,29,Los Angeles,Usa,Affiliate,Premium
CUST106744,2025-11-20,Female,44,Toronto,Canada,Referral,Mainstream
CUST106929,2025-12-20,Male,29,San Diego,Usa,Organic Search,Mainstream
CUST103642,2024-07-16,Male,39,Vancouver,Canada,Email,Mainstream
CUST103726,2024-07-28,Female,20,Boston,Usa,Affiliate,Mainstream
CUST106436,2025-10-06,Female,41,Boston,Usa,Email,Mainstream
CUST105208,2025-03-24,Female,22,Chicago,Usa,Paid Search,Mainstream
CUST105319,2025-04-08,Male,18,Miami,Usa,Referral,Mainstream
CUST106824,2025-12-04,Female,48,Austin,Usa,Email,Mainstream
CUST102421,2024-01-03,Female,23,Dallas,Usa,Direct,Budget
CUST101750,2023-09-26,Female,46,Dallas,Usa,Paid Search,Budget
CUST106797,2025-11-28,Female,32,Vancouver,Canada,Organic Search,Mainstream
CUST105760,2025-06-16,Other/Undisclosed,36,Houston,Usa,Social Media,Premium
CUST104062,2024-09-13,Female,65,Denver,Usa,Email,Premium
CUST100338,2023-02-24,Male,27,Atlanta,Usa,Paid Search,Mainstream
CUST100215,2023-02-05,Male,48,Chicago,Usa,Referral,Mainstream
CUST103663,2024-07-19,Male,26,Portland,Usa,Paid Search,Mainstream
CUST101341,2023-07-24,Female,46,Denver,Usa,Social Media,Mainstream
CUST106429,2025-10-05,Female,18,Dallas,Usa,Social Media,Budget
CUST103894,2024-08-19,Male,36,San Diego,Usa,Organic Search,Premium
CUST103640,2024-07-15,Female,34,Austin,Usa,Direct,Mainstream
CUST100329,2023-02-23,Male,26,Calgary,Canada,Affiliate,Budget
CUST106822,2025-12-03,Female,27,Phoenix,Usa,Email,Mainstream
CUST103004,2024-04-08,Male,30,New York,Usa,Referral,Mainstream
CUST106713,2025-11-16,Male,50,Austin,Usa,Paid Search,Mainstream
CUST103115,2024-04-26,Female,46,Chicago,Usa,Email,Mainstream
CUST106800,2025-11-29,Female,18,San Diego,Usa,Social Media,Mainstream
CUST102322,2023-12-20,Male,45,Nashville,Usa,Direct,Budget
CUST104197,2024-10-06,Male,35,Denver,Usa,Organic Search,Budget
CUST103549,2024-06-30,Female,28,San Diego,Usa,Paid Search,Budget
CUST101458,2023-08-08,Female,30,Houston,Usa,Referral,Mainstream
CUST100171,2023-01-29,Male,42,Houston,Usa,Paid Search,Mainstream
CUST104203,2024-10-07,Male,27,Montreal,Canada,Direct,Mainstream
CUST105889,2025-07-06,Female,18,Minneapolis,Usa,Paid Search,Mainstream
CUST103569,2024-07-04,Male,26,Atlanta,Usa,Email,Mainstream
CUST104226,2024-10-11,Female,26,Los Angeles,Usa,Referral,Premium
CUST105158,2025-03-17,Male,41,Houston,Usa,Paid Search,Premium
CUST105737,2025-06-12,Male,18,Los Angeles,Usa,Organic Search,Premium
CUST106909,2025-12-17,Female,48,Portland,Usa,Direct,Mainstream
CUST100938,2023-05-25,Female,29,Atlanta,Usa,Paid Search,Mainstream
CUST100060,2023-01-09,Male,36,Atlanta,Usa,Direct,Mainstream
CUST101240,2023-07-09,Female,34,Denver,Usa,Social Media,Premium
CUST105136,2025-03-14,Female,42,Nashville,Usa,Affiliate,Mainstream
CUST106466,2025-10-09,Female,36,Nashville,Usa,Direct,Budget
CUST102120,2023-11-22,Female,43,Vancouver,Canada,Referral,Mainstream
CUST101524,2023-08-19,Male,18,Vancouver,Canada,Organic Search,Mainstream
CUST100153,2023-01-26,Female,30,Minneapolis,Usa,Paid Search,Mainstream
CUST100481,2023-03-17,Female,21,Vancouver,Canada,Social Media,Mainstream
CUST104460,2024-11-17,Female,18,Atlanta,Usa,Social Media,Budget
CUST103920,2024-08-23,Female,34,Unknown,Usa,Affiliate,Premium
CUST101762,2023-09-28,Female,23,Unknown,Usa,Direct,Mainstream
CUST100750,2023-04-27,Female,30,Los Angeles,Usa,Paid Search,Mainstream
CUST101785,2023-10-01,Female,39,Dallas,Usa,Organic Search,Budget
CUST106892,2025-12-15,Male,60,Miami,Usa,Organic Search,Budget
CUST104501,2024-11-25,Male,48,Chicago,Usa,Paid Search,Budget
CUST104853,2025-01-25,Female,18,San Diego,Usa,Paid Search,Mainstream
CUST102711,2024-02-21,Male,40,Austin,Usa,Direct,Mainstream
CUST105682,2025-06-01,Female,31,Phoenix,Usa,Paid Search,Premium
CUST104193,2024-10-06,Female,37,Seattle,Usa,Affiliate,Mainstream
CUST101333,2023-07-22,Male,49,Denver,Usa,Social Media,Mainstream
CUST106257,2025-09-04,Female,36,Los Angeles,Usa,Social Media,Mainstream
CUST102854,2024-03-16,Female,45,Los Angeles,Usa,Paid Search,Mainstream
CUST100186,2023-02-01,Female,35,Vancouver,Canada,Organic Search,Mainstream
CUST101136,2023-06-22,Female,26,Austin,Usa,Direct,Budget
CUST102058,2023-11-13,Male,36,Denver,Usa,Social Media,Budget
CUST105896,2025-07-07,Male,49,San Diego,Usa,Direct,Premium
CUST105891,2025-07-06,Male,33,Chicago,Usa,Paid Search,Budget
CUST100148,2023-01-26,Female,31,Denver,Usa,Social Media,Budget
CUST104124,2024-09-25,Female,23,New York,Usa,Email,Mainstream
CUST104889,2025-02-01,Male,34,Minneapolis,Usa,Email,Mainstream
CUST105692,2025-06-03,Female,45,Dallas,Usa,Social Media,Mainstream
CUST103363,2024-05-31,Female,29,Boston,Usa,Social Media,Premium
CUST104788,2025-01-13,Female,48,Miami,Usa,Paid Search,Premium
CUST102866,2024-03-17,Female,32,Nashville,Usa,Direct,Budget
CUST103776,2024-08-03,Female,24,Portland,Usa,Email,Mainstream
CUST101386,2023-07-30,Female,18,Houston,Usa,Affiliate,Budget
CUST106641,2025-11-03,Male,32,Montreal,Canada,Paid Search,Mainstream
CUST105818,2025-06-25,Male,36,Miami,Usa,Organic Search,Premium
CUST103629,2024-07-13,Female,39,Nashville,Usa,Social Media,Mainstream
CUST106325,2025-09-16,Female,25,Austin,Usa,Affiliate,Budget
CUST104797,2025-01-15,Female,31,Miami,Usa,Direct,Budget
CUST103028,2024-04-13,Female,43,Boston,Usa,Affiliate,Mainstream
CUST102969,2024-04-02,Male,18,Chicago,Usa,Social Media,Mainstream
CUST106112,2025-08-08,Male,52,Miami,Usa,Organic Search,Premium
CUST101708,2023-09-21,Female,39,Miami,Usa,Referral,Premium
CUST102953,2024-03-31,Female,43,Atlanta,Usa,Social Media,Budget
CUST100454,2023-03-14,Female,30,Atlanta,Usa,Organic Search,Mainstream
CUST100609,2023-04-08,Female,43,Austin,Usa,Organic Search,Budget
CUST104263,2024-10-17,Female,59,Los Angeles,Usa,Referral,Mainstream
CUST104826,2025-01-20,Male,29,Phoenix,Usa,Email,Budget
CUST105961,2025-07-17,Female,35,San Diego,Usa,Affiliate,Budget
CUST102074,2023-11-15,Female,35,Calgary,Canada,Paid Search,Mainstream
CUST104052,2024-09-11,Female,36,Dallas,Usa,Paid Search,Budget
CUST105716,2025-06-08,Other/Undisclosed,33,Dallas,Usa,Organic Search,Mainstream
CUST101622,2023-09-06,Female,36,Los Angeles,Usa,Email,Budget
CUST104683,2024-12-26,Female,18,Atlanta,Usa,Paid Search,Budget
CUST105497,2025-05-05,Female,22,Dallas,Usa,Referral,Mainstream
CUST106157,2025-08-16,Female,35,Chicago,Usa,Paid Search,Budget
CUST100040,2023-01-06,Male,23,Boston,Usa,Affiliate,Premium
CUST105475,2025-05-01,Female,33,Portland,Usa,Paid Search,Premium
CUST102089,2023-11-17,Male,37,Nashville,Usa,Email,Mainstream
CUST103924,2024-08-24,Male,24,Denver,Usa,Direct,Premium
CUST102175,2023-11-28,Male,45,San Diego,Usa,Social Media,Mainstream
CUST100074,2023-01-12,Female,41,San Diego,Usa,Social Media,Premium
CUST105627,2025-05-25,Male,35,Miami,Usa,Social Media,Mainstream
CUST106938,2025-12-21,Male,56,Dallas,Usa,Direct,Mainstream
CUST102657,2024-02-12,Female,42,Chicago,Usa,Referral,Premium
CUST103180,2024-05-05,Male,38,Unknown,Usa,Social Media,Mainstream
CUST102076,2023-11-15,Other/Undisclosed,42,Houston,Usa,Direct,Budget
CUST100441,2023-03-12,Female,44,Los Angeles,Usa,Organic Search,Budget
CUST102051,2023-11-12,Female,31,Los Angeles,Usa,Organic Search,Mainstream
CUST102541,2024-01-21,Female,18,San Diego,Usa,Paid Search,Mainstream
CUST101301,2023-07-17,Female,36,Chicago,Usa,Email,Mainstream
CUST103430,2024-06-10,Female,49,San Diego,Usa,Paid Search,Mainstream
CUST101304,2023-07-17,Male,45,Calgary,Canada,Paid Search,Budget
CUST100236,2023-02-08,Female,33,Vancouver,Canada,Direct,Mainstream
CUST105862,2025-07-03,Male,18,Unknown,Usa,Direct,Mainstream
CUST102599,2024-02-03,Female,43,Portland,Usa,Affiliate,Mainstream
CUST104616,2024-12-15,Male,25,Toronto,Canada,Referral,Premium
CUST102573,2024-01-29,Female,18,Atlanta,Usa,Email,Budget
CUST103280,2024-05-20,Female,28,Austin,Usa,Affiliate,Mainstream
CUST103186,2024-05-06,Male,48,Calgary,Canada,Email,Mainstream
CUST103953,2024-08-29,Male,38,Portland,Usa,Referral,Mainstream
CUST102768,2024-03-02,Female,23,New York,Usa,Email,Budget
CUST104831,2025-01-21,Male,35,Miami,Usa,Organic Search,Mainstream
CUST104223,2024-10-11,Female,50,Austin,Usa,Affiliate,Premium
CUST102106,2023-11-20,Female,43,Miami,Usa,Organic Search,Mainstream
CUST102679,2024-02-16,Female,42,Miami,Usa,Organic Search,Premium
CUST102761,2024-03-02,Female,36,Phoenix,Usa,Direct,Premium
CUST104688,2024-12-27,Male,22,Atlanta,Usa,Direct,Mainstream
CUST105399,2025-04-18,Female,32,Portland,Usa,Paid Search,Premium
CUST101387,2023-07-30,Male,24,Phoenix,Usa,Paid Search,Budget
CUST106597,2025-10-26,Other/Undisclosed,36,Montreal,Canada,Paid Search,Budget
CUST106383,2025-09-28,Female,33,Unknown,Usa,Social Media,Mainstream
CUST105653,2025-05-28,Other/Undisclosed,50,Miami,Usa,Email,Budget
CUST106784,2025-11-27,Female,35,Dallas,Usa,Referral,Mainstream
CUST105000,2025-02-19,Female,49,San Diego,Usa,Paid Search,Mainstream
CUST101279,2023-07-13,Male,36,Nashville,Usa,Affiliate,Budget
CUST106273,2025-09-07,Female,44,New York,Usa,Email,Premium
CUST106891,2025-12-14,Male,34,New York,Usa,Email,Premium
CUST101555,2023-08-25,Female,39,Chicago,Usa,Affiliate,Budget
CUST106355,2025-09-23,Female,40,Calgary,Canada,Direct,Premium
CUST103190,2024-05-06,Female,40,San Diego,Usa,Direct,Mainstream
CUST104566,2024-12-07,Female,52,Houston,Usa,Social Media,Mainstream
CUST104802,2025-01-15,Female,37,Atlanta,Usa,Direct,Premium
CUST106592,2025-10-25,Female,52,Nashville,Usa,Direct,Premium
CUST104841,2025-01-23,Male,31,Portland,Usa,Referral,Mainstream
CUST103594,2024-07-07,Male,41,Houston,Usa,Social Media,Budget
CUST101920,2023-10-23,Female,22,Miami,Usa,Affiliate,Budget
CUST100513,2023-03-23,Female,43,Denver,Usa,Organic Search,Premium
CUST104177,2024-10-04,Other/Undisclosed,34,Dallas,Usa,Direct,Mainstream
CUST101308,2023-07-18,Female,42,Chicago,Usa,Social Media,Mainstream
CUST100914,2023-05-22,Female,29,Houston,Usa,Email,Mainstream
CUST103452,2024-06-13,Female,47,Chicago,Usa,Paid Search,Premium
CUST103695,2024-07-24,Male,41,Miami,Usa,Organic Search,Mainstream
CUST104242,2024-10-14,Male,62,Phoenix,Usa,Social Media,Mainstream
CUST103156,2024-05-03,Male,27,Chicago,Usa,Referral,Mainstream
CUST102198,2023-12-03,Male,25,San Diego,Usa,Paid Search,Mainstream
CUST100774,2023-04-30,Female,42,Los Angeles,Usa,Direct,Mainstream
CUST104425,2024-11-10,Female,38,Houston,Usa,Organic Search,Premium
CUST100943,2023-05-25,Male,31,Calgary,Canada,Email,Mainstream
CUST100822,2023-05-08,Male,47,Austin,Usa,Direct,Mainstream
CUST105005,2025-02-20,Female,18,Chicago,Usa,Social Media,Budget
CUST104277,2024-10-20,Male,49,Phoenix,Usa,Paid Search,Budget
CUST100164,2023-01-28,Female,36,Nashville,Usa,Organic Search,Budget
CUST105619,2025-05-24,Male,29,Denver,Usa,Organic Search,Budget
CUST104547,2024-12-03,Other/Undisclosed,31,Phoenix,Usa,Direct,Mainstream
CUST103983,2024-09-01,Male,30,Portland,Usa,Organic Search,Mainstream
CUST102538,2024-01-21,Female,39,Atlanta,Usa,Organic Search,Mainstream
CUST106704,2025-11-15,Male,42,San Diego,Usa,Referral,Premium
CUST101311,2023-07-18,Male,36,Toronto,Canada,Email,Budget
CUST105207,2025-03-24,Female,18,Miami,Usa,Paid Search,Premium
CUST106391,2025-09-29,Female,40,Atlanta,Usa,Organic Search,Budget
CUST105383,2025-04-16,Female,29,Phoenix,Usa,Social Media,Mainstream
CUST106627,2025-11-01,Male,38,Minneapolis,Usa,Paid Search,Mainstream
CUST106523,2025-10-16,Other/Undisclosed,32,San Diego,Usa,Paid Search,Budget
CUST103300,2024-05-22,Female,45,Calgary,Canada,Direct,Premium
CUST103310,2024-05-24,Female,36,Atlanta,Usa,Direct,Premium
CUST100327,2023-02-23,Female,50,Nashville,Usa,Affiliate,Premium
CUST102490,2024-01-12,Female,37,Atlanta,Usa,Organic Search,Premium
CUST106805,2025-11-29,Male,32,Seattle,Usa,Direct,Mainstream
